name,id,latitude,longitude,zipcode,rating,url
515 Ovington Ave,ENnfOLkalwwar_vagEoMkA,40.6326103,-74.0206375,11209,1,https://s3-media4.fl.yelpcdn.com/bphoto/-ZDW66syFmrbPjTa-uxSXw/o.jpg
One Third Ave,rWe4FXftaWDNmAIJphDm4Q,40.73887445,-73.64047363,11501,4,https://s3-media3.fl.yelpcdn.com/bphoto/RiZusX_Ohn855bTmhHc8dg/o.jpg
Novo417,FXMaNZriCVI-aNILmKFvSQ,40.72338,-73.99264,10022,1,https://s3-media2.fl.yelpcdn.com/bphoto/V3_74B4eipOqqixh9jkq4A/o.jpg
The Bristol - Glenwood,Q1OJ3CbtGvnIMPt8ZC_27w,40.75822,-73.96519,10022,3,https://s3-media2.fl.yelpcdn.com/bphoto/DheFmZF_odRZtb0BqRuHyA/o.jpg
Plaza 400,qKotOxrLpL6adHwh-WAz2A,40.7571,-73.96312,10022,4,https://s3-media3.fl.yelpcdn.com/bphoto/Ugpfo9B8h8HKTW5OzyJfzA/o.jpg
Dermot,W040SFsm6ofzHGBnla8EgQ,40.76021,-73.9837,10019,1.5,https://s3-media2.fl.yelpcdn.com/bphoto/cB1zpzXu7wzOHXWPyXB3HQ/o.jpg
1125 Jefferson,HmgbxOCcjqGvT6aX-k8-qQ,40.7518699,-74.03393,7030,5,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
Residence Hall,LViMlTlzEtxVkP7fKCYBMg,40.6358854,-73.9519599,11210,1.5,https://s3-media2.fl.yelpcdn.com/bphoto/m-7xNVUg_efbmy-4TPrXbA/o.jpg
The Oosten,Gp5G356jY3XwBQYQleguxQ,40.7096138,-73.9683838,11249,3,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
New York Tower,aETPJh69h324jjnKGYUA1A,40.747184,-73.97245,10016,2.5,https://s3-media2.fl.yelpcdn.com/bphoto/dkYNiA8o0VkNHI7f9fO9aQ/o.jpg
33 Gold Street,egD8GKviOiRSW3bLD7af2A,40.70884,-74.0058899,10038,2,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
163 Washington Ave Apartments,#NAME?,40.693924,-73.966472,11205,1.5,https://s3-media1.fl.yelpcdn.com/bphoto/6WvEtrsyAcc4rbELUp97pg/o.jpg
555 Ten,HU9Uiq01M8AtfPlmlmVmqQ,40.758759,-73.996271,10018,2,https://s3-media1.fl.yelpcdn.com/bphoto/ueMOk2uQQJ9xX2s6KuiAEQ/o.jpg
Summit NYC,KMg2gAFtSs_w85fhlQEvHw,40.75149,-73.97235,10017,2,https://s3-media1.fl.yelpcdn.com/bphoto/xbCGBU1y907dJPsOOE07Yg/o.jpg
Columbus Square,8jDP2w5eGadoUmp9zuToIw,40.793919,-73.967321,10025,3.5,https://s3-media4.fl.yelpcdn.com/bphoto/ZBM3XIuMquyQ5kZMXMbExg/o.jpg
Organized by A,zXQNcPK98o8qy-WTwXIbFQ,40.76387,-73.98619,10019,5,https://s3-media4.fl.yelpcdn.com/bphoto/DWmwRQEexjnvgVOXUwhjGg/o.jpg
90 West Street,h1rtSs9bRGsinjNSm1527Q,40.70449636,-74.01380665,10006,1.5,https://s3-media3.fl.yelpcdn.com/bphoto/aDwo3acXilpC9-Vo_iel3w/o.jpg
"MCKB, Manhattan Center for Kitchen and Bath",TzLYK8onmatghphdhPOnvw,40.74399941,-73.99112458,10010,3.5,https://s3-media4.fl.yelpcdn.com/bphoto/GxnR2YBjauLLCK29eaaMLA/o.jpg
The Corinthian Apartments,TOdnDfv25IyHJLmwSJR95Q,40.746215,-73.9724369,10016,3.5,https://s3-media3.fl.yelpcdn.com/bphoto/JhKjZmjX5AHpLsUVeeKmvQ/o.jpg
Harbor Landing at Garvies Point,95L2yFUbK2EYO4X2Gbw7ng,40.8629,-73.6366,11542,3.5,https://s3-media2.fl.yelpcdn.com/bphoto/JyPEi4ixTA1eiLalycAESw/o.jpg
Gramercy House,7qGelIopJskH3MLtEgf9hQ,40.73737717,-73.98609161,10003,5,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
LaMatto Properties,iXJ-xoqHckElrB8USkUjSA,40.717199,-73.944585,11211,5,https://s3-media3.fl.yelpcdn.com/bphoto/H2KtbXBgOHaNLGQ_cPdSdg/o.jpg
Silk Bldg Condo,8p8nUbbcTwiox1UAgoBKiA,40.72807,-73.9937999,10012,4,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
The Villas,OZgXlS-grwtJEq2XFKxwyQ,40.710935,-74.298061,7081,4,https://s3-media1.fl.yelpcdn.com/bphoto/BWxaTh_ztEMpcmaOc2RNeA/o.jpg
Flushing Commons,RYIt-WpUKQukRUJ247rzDw,40.76044567,-73.82957008,11354,4,https://s3-media4.fl.yelpcdn.com/bphoto/zs-3e4Mny3x35UZOFvY-pg/o.jpg
Symphony House,MgKMBi3cz4uA2kl6uaxzZw,40.76597595,-73.98255157,10019,3,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
The Oakman,4q-eNjz4POs23PWTC9R4DQ,40.72157499,-74.04050315,7302,3.5,https://s3-media3.fl.yelpcdn.com/bphoto/CHLAWby9J5iMYtcrLDR6TQ/o.jpg
Dixon Mills,RClT4Z1EnMiUG2H0mKznEA,40.72061,-74.04871,7302,3.5,https://s3-media1.fl.yelpcdn.com/bphoto/khIQzKQ4tu5i20r0XRfWhw/o.jpg
Tudor Realty Services,1_47gIdCSaklnTFq5MZcvw,40.7381061,-73.9880919,10003,1,https://s3-media3.fl.yelpcdn.com/bphoto/YjpOZXAiVyCbRV-NJrjYCA/o.jpg
TLF Realty Group,Yn77OLT7EfmEO6p1EzfoXA,40.86897,-73.91706,10034,3.5,https://s3-media2.fl.yelpcdn.com/bphoto/mYjBOoaIJ0qfZ61RRgaQlg/o.jpg
Frank Galeano Real Estate,V4FJlkw-yuwZtzJAhqEkgQ,40.68438,-74.00333,11231,4,https://s3-media1.fl.yelpcdn.com/bphoto/nglE5I0h4dyjeTrWMB4a8w/o.jpg
The Harper at Harmon Meadow,AQrKBjnJQAorkT2G-qlHFw,40.789303,-74.040685,7094,2.5,https://s3-media1.fl.yelpcdn.com/bphoto/Pqjc0wfI0HtHanE2JJNsng/o.jpg
Welcome Home Real Estate,B7TNQcZDH4dh-sCZhEeW4A,40.74684,-73.91745,11104,4,https://s3-media3.fl.yelpcdn.com/bphoto/kmkzofOxL0yDeg-QlLPtJw/o.jpg
Artistic Stone,HOCvCHdWBTGRGJyYIZKMoQ,40.6998084,-74.2325595,7205,4.5,https://s3-media1.fl.yelpcdn.com/bphoto/LekYcx2hUfwWVIyfdWuDLw/o.jpg
AKA United Nations,7ir_mQ4z_KUfLbjINctexg,40.75257,-73.9714,10017,4,https://s3-media3.fl.yelpcdn.com/bphoto/ujWngr9vVTB9d3eMPHZnbA/o.jpg
Management Co Babad,nSoCJqye-xfS4_MDkyd2DQ,40.73277,-74.0088899,10014,1,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
Slate NYC,ktH1OaCV4TF7exqWdcd2Mw,40.73766006,-73.9886182,10003,3,https://s3-media3.fl.yelpcdn.com/bphoto/UGOvhLCf3t2E-ZWv09RTSg/o.jpg
The Wellesley,ZgmGl9C8sj59fCkEtXQHtg,40.7695353,-73.9604575,10021,4,https://s3-media2.fl.yelpcdn.com/bphoto/6fpSrLn11sJSfFSrBHWkrg/o.jpg
80 Meserole Street,LNL8Wc9mDeqnXusHOtYL_Q,40.7077213,-73.9468512,11206,1.5,https://s3-media2.fl.yelpcdn.com/bphoto/txECJibZ2aL4QZoaKObuiA/o.jpg
200W60,TvUiNy0S6n98BGEXAcOXDA,40.7710018,-73.987724,10023,3,https://s3-media4.fl.yelpcdn.com/bphoto/_TQ7uvjH3R32qU8DyA7cRQ/o.jpg
RiversEdge at Port Imperial,aTbKrC1UR9LuMnLsvCyWnw,40.772506,-74.013229,7086,2.5,https://s3-media1.fl.yelpcdn.com/bphoto/w20GvPbD7ppF5hla_vLFGw/o.jpg
Leon Cato Photography,D12GGez6RZccaDbTcTkBMw,40.73880386,-73.87837982,11373,5,https://s3-media2.fl.yelpcdn.com/bphoto/3rsSqPdRw7bzliU21Q_vcA/o.jpg
Lumen Home Designs,CDys3g9_vgdEZRTHBT1c2g,40.760827,-73.986223,10036,5,https://s3-media4.fl.yelpcdn.com/bphoto/kortkKOTqEKvAOSwc8VIag/o.jpg
BRG Talbot,OW9AWJDQ4gGCBOMu-Iyi_g,40.709782,-73.828272,11415,5,https://s3-media3.fl.yelpcdn.com/bphoto/gbH-P3t_0NxxgpkNVQwVQQ/o.jpg
The Octagon,5q8k7rizrzggcqA6N44ogQ,40.76895552,-73.94371212,10044,2.5,https://s3-media3.fl.yelpcdn.com/bphoto/s1wjr7yo4D89RNK8zx5h4w/o.jpg
The Andover Luxury Apartments - Glenwood,jtmx2Ic2VpF_aiAcXLf3Dw,40.77767,-73.94626,10128,3.5,https://s3-media3.fl.yelpcdn.com/bphoto/njWmXmvO1JbvavHtfpqI0Q/o.jpg
Riviera Electric,oaTJLHaf1VaNme0ua7XF2A,40.64624,-74.00595,11220,5,https://s3-media4.fl.yelpcdn.com/bphoto/Am8alKnR2hMzIRG1a971tg/o.jpg
Horizon Realty,AFFeQzMhv4QS9F54yN5dkg,40.757969,-73.917139,11103,1,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
American Copper Buildings,o01paOksXf9eDxEoTLL4Iw,40.74446,-73.97194,10016,3,https://s3-media1.fl.yelpcdn.com/bphoto/P9vgIfNgYmzFPMoL3smQ4w/o.jpg
Lumen Home Designs,CDys3g9_vgdEZRTHBT1c2g,40.760827,-73.986223,10036,5,https://s3-media4.fl.yelpcdn.com/bphoto/kortkKOTqEKvAOSwc8VIag/o.jpg
Gypsy Housing,Vp_0nTO_Q5klxSAg9smC_g,40.701351,-73.918923,11237,3.5,https://s3-media3.fl.yelpcdn.com/bphoto/IokzzSuchyIC39QE4BkfJg/o.jpg
150 Clermont Ave,AgZH7Lqf0pHLrmXIpFFfDQ,40.69358788,-73.97117959,11205,1,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
The Wyoming - WAM Partners,1EU79qzoxq3Y8HRymPAgyw,40.763847,-73.980759,10019,3.5,https://s3-media4.fl.yelpcdn.com/bphoto/rIymXnREEfnLAbwvneq3Uw/o.jpg
Van Dyke Houses,zgbC-TDshwTyVyu5Fbd2wg,40.66313553,-73.90490723,11212,2.5,https://s3-media1.fl.yelpcdn.com/bphoto/kJ9ibuBgmZCTwsju5rOKyA/o.jpg
475 Clermont,fDq266GUgXTbaYe3rjILAA,40.68385008,-73.96895449,11238,3.5,https://s3-media2.fl.yelpcdn.com/bphoto/6XxOMOOUSTMRZOlTeIokkQ/o.jpg
Wall Empire,mBWn2-o6Pmjmxjby_PJdkw,40.7459698,-73.9869095,10001,4,https://s3-media1.fl.yelpcdn.com/bphoto/p4LK0HKZSVejqrLWXP0VAw/o.jpg
Modern Spaces-Astoria,SNFFgEAHp6grALkoPt2VVA,40.7655153,-73.9184711,11103,4,https://s3-media1.fl.yelpcdn.com/bphoto/A3-NBwOiF7Ol0bvLhqjTPA/o.jpg
Steel Works Apartments,u5PVawBxeMrubFZ1wLqB8w,40.735729,-74.154635,7029,4,https://s3-media3.fl.yelpcdn.com/bphoto/jSjTqN5uX4jurPrz5u42uw/o.jpg
Locksmith Brooklyn-4-U,WAAaGuFn_bhGYD1Qyry1EA,40.714091,-73.960087,11211,2,https://s3-media2.fl.yelpcdn.com/bphoto/M0Av2vNU_FoIZSUzAPZQGg/o.jpg
Joanna Mayfield Marks - Brown Harris Stevens,DVdvV-Db6Bx7Cq7ejXR_Zg,40.6743,-73.97573,11215,5,https://s3-media4.fl.yelpcdn.com/bphoto/GzjjyId_SCyzO-3oINqejg/o.jpg
1871 House,2wuFLauUeZakcGjlxeDbHw,40.76424,-73.96739,10065,4,https://s3-media4.fl.yelpcdn.com/bphoto/OqH6KTLXMYmIdb4X8YmacQ/o.jpg
The Milan Apartments,B77IdqofelZbKz9QNgpM5Q,40.742984,-73.993721,10011,1,https://s3-media3.fl.yelpcdn.com/bphoto/8BwZEH3G__t9pcvB61JtlA/o.jpg
K&R Realty Management,I_0djwlONzuhDCq4HnQnJA,40.80596,-73.95558,10026,2.5,https://s3-media4.fl.yelpcdn.com/bphoto/rgAsQiwVLoqH4HkwCmDUNQ/o.jpg
Mirador Real Estate,umxZyIyfbJE73R5N2MfErA,40.734065,-73.9937052,10003,4.5,https://s3-media1.fl.yelpcdn.com/bphoto/qlXFqEhX4diZgPZ2fgkEWw/o.jpg
Grymes Hills Apts,SwgLWAjtb7ZgZVVyeyL5iw,40.6197295,-74.091566,10301,3.5,https://s3-media2.fl.yelpcdn.com/bphoto/TaqnKolMJjZEf8Tg8teU4w/o.jpg
The Tempo Apartments,puz0knavPyblKAqNA5-OFg,40.779676,-73.982653,10023,5,https://s3-media1.fl.yelpcdn.com/bphoto/RFUhqwxH6B-Mhnniq0ecYA/o.jpg
Skyline Apartments NYC,ToX-NqifxsFLqN_zlN8lqg,40.74591,-73.97854,10016,5,https://s3-media2.fl.yelpcdn.com/bphoto/tyEQb4K8khrNhvIT7j1YhA/o.jpg
Tahar Décor,Wvfhr-LpZk7UmWm1FXEJPw,40.77157593,-73.92648315,11102,5,https://s3-media4.fl.yelpcdn.com/bphoto/6OW_EP084WnW8M-3gz0fyQ/o.jpg
31 Ocean Parkway,OBX_CfxloTzoyqPaRrcr0Q,40.649787,-73.974121,11218,2,https://s3-media3.fl.yelpcdn.com/bphoto/roBuvOsGQ6RHH8HH7UDXeQ/o.jpg
333 River Street Apts,hUuOnXY_89qkLbqpJCl8Jg,40.74083,-74.02748,7030,2,https://s3-media1.fl.yelpcdn.com/bphoto/D34LiuvTN9MW6ISJ09z1Ig/o.jpg
Rennit NYC,UNeDul3QhTZBSfKchqsYKA,40.697911,-73.93638,11206,4.5,https://s3-media3.fl.yelpcdn.com/bphoto/pdL0eO8OsYz6uJN5USrx7Q/o.jpg
One Madison Park,JQ_bUKc2rYX2h3XTxVYLkg,40.74050903,-73.98810577,10010,5,https://s3-media1.fl.yelpcdn.com/bphoto/hKnIw1_rIa70Eog2WxuNLQ/o.jpg
TF Cornerstone,nVJ7ue6G0k5N6FR1Uk7EHA,40.75453,-73.997556,10001,4.5,https://s3-media4.fl.yelpcdn.com/bphoto/Q94VLrrKZr7nJRa3EDRQVg/o.jpg
3rd Space,MxSi9Siv0up4y5jVWAr6Ug,40.7308,-74.16695,7105,5,https://s3-media3.fl.yelpcdn.com/bphoto/gsoHULdT7itcv6Un7O9TEA/o.jpg
Linden Plaza Apartment,nKAIsT6sBBWIGMMwFpQV1g,40.672799,-73.866115,11208,3.5,https://s3-media1.fl.yelpcdn.com/bphoto/0mmf1mBPWTshHxpYHffi-g/o.jpg
Oxford Property Group,1zUTlXfHDY_e7v1k_DaaHg,40.750899,-73.983983,10018,4,https://s3-media2.fl.yelpcdn.com/bphoto/FdbU5cKXht_eB9AiyV75dw/o.jpg
Brooklyn Equities 11,ZyXyowvwMWDEAcGafREePw,40.69509543,-73.99089284,11201,1,https://s3-media2.fl.yelpcdn.com/bphoto/INlr5ToZqudkk706NdM-8A/o.jpg
Related Companies,EIXcBl4MYli8vAe-EkUVZg,40.753553,-74.002607,10001,3,https://s3-media4.fl.yelpcdn.com/bphoto/luDkCTjmy455XqTVT0upIA/o.jpg
Tribeca Tower Luxury Apartments,cjXwIj9v6TFra3D-3VRgQg,40.7156376,-74.0059753,10007,2.5,https://s3-media4.fl.yelpcdn.com/bphoto/P450gECVhyrCCSY2nIWuIw/o.jpg
Avalon Morningside Park,a8Sj9JvZoyn6sUpOZ1w3-Q,40.80233,-73.96171,10025,4,https://s3-media3.fl.yelpcdn.com/bphoto/7EmKETxdSJTNi_FOZH87hA/o.jpg
Ground Up Home Inspections,d6hNAcJpRVQ4tO0L9uvIKw,40.78725,-73.81181,11357,5,https://s3-media2.fl.yelpcdn.com/bphoto/64lGDvKlcuVRfQ0kANpl1w/o.jpg
20 Pine Street,t-Z5aB5_W8CfZh6M3krJQg,40.70758,-74.00987,10005,3.5,https://s3-media2.fl.yelpcdn.com/bphoto/7GOBwW6c83XZmxZU0LHGFg/o.jpg
East Gate Apartments of Nutley,0tEz5XjJbq5993pAlDcTjg,40.807269,-74.142578,7110,5,https://s3-media3.fl.yelpcdn.com/bphoto/RY4COmZmJoYjdCLFyFwroA/o.jpg
The Oyster at Edgewater Harbor,OGAAJdHV56CtWIDap_BkXg,40.80400848,-73.99121094,7020,3.5,https://s3-media3.fl.yelpcdn.com/bphoto/WISb20A_tIavHLITxWrOWA/o.jpg
All Points Real Estate,3RrZ6wpXT23u2AkSjHEPeA,40.6913399,-73.99101,11201,3.5,https://s3-media4.fl.yelpcdn.com/bphoto/y5UXT09xSQMhQvIGZKXisg/o.jpg
Independence Plaza,Qhsg9_16arDlfLgUnp9E-A,40.71897,-74.01076,10013,1.5,https://s3-media2.fl.yelpcdn.com/bphoto/ud2_eyBu823bb9ZkM3MdWA/o.jpg
Heatherwood Luxury Rentals,ZORtgn8eUBK5UN-cJ9Dj7Q,40.8060323,-73.2730123,11725,1,https://s3-media2.fl.yelpcdn.com/bphoto/CflJ7M3jUaziECgOUWaTng/o.jpg
The Regent At Liberty Harbor,Z45bYKzln3gVnB7h3IqzQg,40.7155609,-74.0475235,7302,4.5,https://s3-media3.fl.yelpcdn.com/bphoto/yRXW3ChhgzT0rZ6IbCuqCA/o.jpg
Flatbush Gardens,O96h9ZgWPq1yNDLQjA01PA,40.638377,-73.944235,11210,1.5,https://s3-media4.fl.yelpcdn.com/bphoto/FUyI0SnQE5fqTUs3VRyG_A/o.jpg
OfficeOps,xxDVB_k7mQ5iRjIj-C0I7A,40.705357,-73.930364,11237,3,https://s3-media4.fl.yelpcdn.com/bphoto/dDVzReAUVYwr7OqPO7LWdA/o.jpg
Harbor Pointe,869MWpr8CRk86oFqETEvGA,40.67092,-74.09843613,7002,3,https://s3-media1.fl.yelpcdn.com/bphoto/ESRMQVDL99dZ_B7h6trx8g/o.jpg
Foundry Lofts,SapmIQqxUyBYGyl5I3-xwA,40.7096678,-74.0601588,7304,3,https://s3-media1.fl.yelpcdn.com/bphoto/IPEEPjLKDMxFsc8TQgEorQ/o.jpg
Lindsay Park Housing Corporation,MDn-EILPX_TAEoxqAWGN3g,40.706365,-73.9501727,11211,3.5,https://s3-media4.fl.yelpcdn.com/bphoto/cFC9wGihsLXcB09dKv8mIQ/o.jpg
Xchange At Secaucus Junction,L5cLV0doWJWmAzckeIkJ-w,40.76439,-74.081236,7094,3,https://s3-media3.fl.yelpcdn.com/bphoto/6idUy5PXuBxaBk48TcrZaw/o.jpg
ACR Pro Contractors,y_vdwq0rge1qRFUP73cedA,40.6715814,-73.9932278,11215,5,https://s3-media1.fl.yelpcdn.com/bphoto/m8TPXqJrFKw51mZkOjVI3w/o.jpg
Constantine Village,FsQNWfGi9WCMrQfxCV426Q,40.7148331,-74.38805,7901,4.5,https://s3-media3.fl.yelpcdn.com/bphoto/NZiiHgeUofv9cdKFHntL-g/o.jpg
Beaudoin Realty,PDFH7cuRe4oxsvdFAIgNfw,40.7495726,-73.8873768,11372,4,https://s3-media2.fl.yelpcdn.com/bphoto/OFCQJ31XuxS8Z5f6jNXSoQ/o.jpg
Ellipse Apartments,pfoQOfkmcIQ3tw8k3OxVGg,40.7311415,-74.0324054,7310,3,https://s3-media1.fl.yelpcdn.com/bphoto/Jl1hwgJkpjKn2vKk8V9AdA/o.jpg
"Charie Properties, LLC",P9R8wyUHyer2mnyQCVeZcQ,40.73408,-73.99177,10003,4.5,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
Observer Park Apartments,QIuUlL4C82s3C4WO0cRI3A,40.73601752,-74.03281778,7030,3,https://s3-media4.fl.yelpcdn.com/bphoto/lh54mewfR81LVQjXMoxeKQ/o.jpg
110 Green Street,h_dcKfPQYP6bAuqPcH7nRg,40.733442,-73.956463,11222,2,https://s3-media3.fl.yelpcdn.com/bphoto/PBi1NOj2WK9lRfPKPUo0eQ/o.jpg
20 Broad,RI-7I5fBAaW2Z6Je064jjA,40.70651,-74.01124,10005,2.5,https://s3-media1.fl.yelpcdn.com/bphoto/OcT4j9NtU_JC-DZb184FyQ/o.jpg
Portside Towers Apartments,b3u-NZr89T0wVlhlsBs-gg,40.71189837,-74.03946837,7302,3,https://s3-media1.fl.yelpcdn.com/bphoto/TUWjagiXTDgJNUNYEGocuQ/o.jpg
Avalon Midtown West,t8negPzpIpi5ufXDrzRiHg,40.76189,-73.98541,10019,2.5,https://s3-media1.fl.yelpcdn.com/bphoto/SlDP2-RRgPHuzSzNeBxQrg/o.jpg
Vermella Lyndhurst,aLSTIhVVf42OcmDfhb76QA,40.803582,-74.114254,7071,5,https://s3-media3.fl.yelpcdn.com/bphoto/WnMxRech6tN22tkvz1NKBw/o.jpg
Midwest Court,KW1qknUTflrHG3cOgOcYzw,40.7654991,-73.9886169,10019,2,https://s3-media1.fl.yelpcdn.com/bphoto/Hr22vziUdYsB-1EFOMka0A/o.jpg
Rocket Factory Lofts,cR60xxB4MGaTHULbGUuxiw,40.71197,-73.96383,11249,2,https://s3-media3.fl.yelpcdn.com/bphoto/lWztetNH0P7WhybY1dNNBA/o.jpg
Jamella Swift - Keller Williams NYC,Wvl8evBok7oYIIckf7kHMw,40.7501421,-73.9782738,10016,4.5,https://s3-media1.fl.yelpcdn.com/bphoto/ar7HEV2uZqwDsBMaWjZcTA/o.jpg
55 Hope,iaakKy-pAXbh1WtN7C5TZw,40.713371,-73.955559,11211,3.5,https://s3-media4.fl.yelpcdn.com/bphoto/N5xipTo4tFJSnqdMkDi0OA/o.jpg
Aurora,F-lguq1PdtZti5rPwynITA,40.7501,-73.937219,11101,3,https://s3-media1.fl.yelpcdn.com/bphoto/8Am621fq19p8aVflXKIEsw/o.jpg
The Cole Apartments,slnH7v6ATGmQ3PGjL6B2uA,40.780089,-73.9475076,10128,4,https://s3-media4.fl.yelpcdn.com/bphoto/nnlN1tHg9nn4R8dy-1bUTg/o.jpg
16 Bennett,r1GBO8L3OjXV1aLDgtaefw,40.73841,-74.03023,7304,1,https://s3-media2.fl.yelpcdn.com/bphoto/e2bmTJ_wB-4Lk5Wj62at2w/o.jpg
R.E.M. Residential,iNVZEp6EY1A-h3GgpfZXqg,40.75091,-73.985109,10018,4.5,https://s3-media1.fl.yelpcdn.com/bphoto/DyegwJHZ1ypZsLTXhY15wQ/o.jpg
1209 Dekalb Apartments,8PHbSgF6237QEV_SVm27bA,40.69570875,-73.92789022,11221,2,https://s3-media3.fl.yelpcdn.com/bphoto/tExLEDVwEQsSJGvWimDTlg/o.jpg
Gold Street Lofts,y5GFDMTWaxSIFZlH_HnYrA,40.701961,-73.982475,11201,1.5,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
Pink Dorms,gUiaxkCdvUfDXhDH_zdHYg,40.732381,-73.98434,10003,2.5,https://s3-media2.fl.yelpcdn.com/bphoto/_F4DWdOY-XZOPyKLcauYHA/o.jpg
Anagram NoMad,_1vG_Yd8k0TddE7-LfdOFg,40.7448559,-73.9861526,10016,1.5,https://s3-media2.fl.yelpcdn.com/bphoto/v5dOKIEvB21DiQPgMT4Xog/o.jpg
Town Soho,vHeuiwAl5X2IBCP4CId3lg,40.722401,-74.003487,10013,5,https://s3-media1.fl.yelpcdn.com/bphoto/ilxF2FrDt9JeAGcQRpJ-LQ/o.jpg
Windsor at Mariners,5Q53qD0eUyHQ2GXKdmoXvw,40.827176,-73.9724644,7020,4.5,https://s3-media4.fl.yelpcdn.com/bphoto/ZxmvwUf9eKxrpEB8y6rhug/o.jpg
Astoria Tower 31,0arSUfv7M5QNi3qMRnr7og,40.76266,-73.925214,11106,2,https://s3-media3.fl.yelpcdn.com/bphoto/FRWLKHhuYhMbBlCm_Y8ziw/o.jpg
Dharma Home Suites,mTwgMjLimMv4w0OGDt-d8g,40.719826,-74.037109,7302,2.5,https://s3-media2.fl.yelpcdn.com/bphoto/zClHiGfGw9TASQOduWj4bg/o.jpg
77 Saint Marks Place Apartment Building,bhcIGC0Pu9KzobGrZNEkTA,40.72797,-73.985596,10003,1,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
Corporate Oakwood,LIi23IFPHpyh2KmH2PMXnA,40.7625862,-73.986467,10019,1,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
333 Rector Pl,7baDlIiB6bfSRQ1i3T5jag,40.70957,-74.01733,10280,3,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
Universal Realty Group,jBN71ycYU2jSI2fpnOeAvA,40.72847,-73.98522,10003,4.5,https://s3-media3.fl.yelpcdn.com/bphoto/zYBBsBGw3sE6RlqVpPowjA/o.jpg
The Grande at Metro Park,DgBHNEPVWAv2h_fQWefJPg,40.556745,-74.317593,8830,3.5,https://s3-media3.fl.yelpcdn.com/bphoto/dKq_Thbd4UEAYsxV6rUNWw/o.jpg
Avalon Yonkers,gXAvMHdLFEAXqBpc8yfPow,40.93963,-73.9018,10701,3,https://s3-media3.fl.yelpcdn.com/bphoto/nUymVN8DwNZRpSWpuVaFNw/o.jpg
New York City Home Improvement Construction Corporation,CCnjzK4wVNhuS9QLGntAXQ,40.7183233,-73.9799987,10002,5,https://s3-media2.fl.yelpcdn.com/bphoto/goj8UIAZ0xojIEHqIYS_lA/o.jpg
Element Condos & Apts,cqwVu8GPWEzC0zkGSJVU8A,40.77159882,-73.98939514,10023,4,https://s3-media1.fl.yelpcdn.com/bphoto/06fzOYnqXQuzumebazUibQ/o.jpg
Brownstone Real Estate,2atr5aABS4I3OLYzI5lpaA,40.6849602,-73.9949566,11231,4,https://s3-media4.fl.yelpcdn.com/bphoto/i-g6KUrL2E9kSAcOOWvkIA/o.jpg
Gutnick Realty,W8bJvWlCqXNeybmdiA1ahg,40.6683,-73.949943,11225,5,https://s3-media1.fl.yelpcdn.com/bphoto/G1aOrqbPwQE7bTiqXrwHfA/o.jpg
New Bedford Management,cKbuiYPEUl1niJU-gQKVsA,40.73829,-73.9826,10010,3,https://s3-media4.fl.yelpcdn.com/bphoto/wCQ5tWgUNpzmVavI6bXqTQ/o.jpg
800 Sixth,4xSPTfp-TcjjE14qFhGMvA,40.7453911,-73.9904866,10001,2.5,https://s3-media2.fl.yelpcdn.com/bphoto/1RfDB8msb0-bS1ykzFnLPQ/o.jpg
Pan Am Equities,ae3JDVD8AcICGOMWCrDaVQ,40.7513642,-73.9718439,10022,2,https://s3-media1.fl.yelpcdn.com/bphoto/_zY24oWAteSsyYeyXs7cSg/o.jpg
50 Rector Park,pbPfIccJh-ObjmrO_NDWKw,40.74149819,-74.16634988,7102,5,https://s3-media1.fl.yelpcdn.com/bphoto/Trmeyg9gmTIHltxJY1xr0g/o.jpg
KJD AV Design,vE3hutw6avdy0fUqbJbvtg,40.6924,-73.92621,11221,5,https://s3-media1.fl.yelpcdn.com/bphoto/f2RvZtV2XzEG59qyQaa1rQ/o.jpg
