uid,name,url,latitude,longitude,zipcode,rating,cluster,starting_price,res_score,bus_score,subway_score,traffic_score,res_score_raw,bus_score_raw,subway_score_raw
330,East River Place Park,https://s3-media1.fl.yelpcdn.com/bphoto/SBJg7tIF-BtHsmR1l1RbWQ/o.jpg,40.766512,-73.951335,10021,5,177,1400,4.296657214,3.830383823,2.345506341,3.087945082,85.93314427,76.60767646,46.91012681
331,The Mayfair - 145 Fourth Avenue,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.73371,-73.98968,10003,2,16,2600,3.135496968,0,3.111762932,1.555881466,62.70993935,0,62.23525864
332,The Marlowe - Glenwood,https://s3-media1.fl.yelpcdn.com/bphoto/iJPwTl0SR7ij7Tu11Ppltg/o.jpg,40.77627,-73.95765,10028,5,45,1557.206849,1.5,3.80277403,0,1.901387015,30,76.0554806,0
333,Hamilton Square,https://s3-media2.fl.yelpcdn.com/bphoto/QwLBCgC7xhwHR5SUii-1kQ/o.jpg,40.72778,-74.04349,7302,5,13,1200,1.5,3.676574741,1.992610138,2.834592439,30,73.53149481,39.85220276
334,Kips Bay Towers,https://s3-media2.fl.yelpcdn.com/bphoto/13ITpvocvPW-vhK9CUPERQ/o.jpg,40.7432283,-73.9757944,10016,5,2,1900,5,3.92436402,1.470995372,2.697679696,100,78.4872804,29.41990743
335,EHS St. George Towers Residence,https://s3-media1.fl.yelpcdn.com/bphoto/ZGRCTFoMlEaxT3vHiz9axw/o.jpg,40.6977,-73.99357,11201,3.5,19,1062.5,4.296657214,3.664858777,0.513605426,2.089232101,85.93314427,73.29717554,10.27210851
336,The Doric Apartments,https://s3-media2.fl.yelpcdn.com/bphoto/YSkJL17yMrpjUI2QTBzF2Q/o.jpg,40.7521286,-74.0377579,7087,4,167,1997.5,4.296657214,3.203151101,2.428818411,2.815984756,85.93314427,64.06302201,48.57636822
337,Avalon North Bergen,https://s3-media2.fl.yelpcdn.com/bphoto/OuwgRAZtqbhhoq60u6trtQ/o.jpg,40.78954224,-74.02405026,7047,4,116,1600,5,3.400108377,1.296142491,2.348125434,100,68.00216754,25.92284982
338,Hudson Crossing Apartments,https://s3-media2.fl.yelpcdn.com/bphoto/VP9L4yydEhidz15uTkDkmQ/o.jpg,40.755322,-73.9932872,10018,3.5,34,2360,3.409953026,0,1.725628053,0.862814026,68.19906051,0,34.51256105
339,70 Greene Apartments,https://s3-media4.fl.yelpcdn.com/bphoto/WZWsCzV9eDsbWV-ZGGeKJw/o.jpg,40.71474759,-74.0358284,7302,2.5,84,866.6666667,1.5,2.94927116,3.069763631,3.009517396,30,58.9854232,61.39527262
340,Liberty Realty,https://s3-media1.fl.yelpcdn.com/bphoto/imzCsenmrqSoAao3k6G4Hw/o.jpg,40.7408576,-74.0283263,7030,4,44,2967.5,5,0,0,0,100,0,0
341,Riverton Square,https://s3-media3.fl.yelpcdn.com/bphoto/oHcBLqpqvM58RotPqWylWg/o.jpg,40.813825,-73.935585,10037,2.5,172,3000,2.345908001,0,2.922595972,1.461297986,46.91816001,0,58.45191944
342,Yoreevo,https://s3-media1.fl.yelpcdn.com/bphoto/h_Y0W_VxvRz7PJf3eoUqew/o.jpg,40.7383,-73.99946,10011,5,77,1124.5,1.5,0,0,0,30,0,0
343,The Lucerne - Glenwood,https://s3-media2.fl.yelpcdn.com/bphoto/wcjQL8MwBXvEECEkLTwZnQ/o.jpg,40.77228,-73.95331,10075,4,177,1586.482398,4.296657214,3.766280622,5,4.383140311,85.93314427,75.32561244,100
344,The Landings at Port Imperial Apartments,https://s3-media4.fl.yelpcdn.com/bphoto/GfLxWzd3F7Hhw6vJn2BFWA/o.jpg,40.784205,-74.0027412,7093,4,29,1955.81877,1.5,3.609496613,2.059396133,2.834446373,30,72.18993225,41.18792265
345,EHS New Yorker Residence,https://s3-media3.fl.yelpcdn.com/bphoto/mjVDGn8SBFT6DYjXuB8Bjg/o.jpg,40.7527038,-73.9934785,10001,3,34,1950,3.409953026,3.574355614,3.966804683,3.770580148,68.19906051,71.48711227,79.33609365
346,Crystal Glass & Mirror,https://s3-media1.fl.yelpcdn.com/bphoto/hMCjvFQraQ_vP0O89wGVPg/o.jpg,40.68151,-73.9836,11217,5,76,2450,2.045792737,3.716026831,5,4.358013416,40.91585473,74.32053662,100
347,Waterside Plaza,https://s3-media3.fl.yelpcdn.com/bphoto/0Jk2RWl5yKxQ2S3N4TttuA/o.jpg,40.738007,-73.973694,10010,2.5,2,1000,5,3.607106548,5,4.303553274,100,72.14213095,100
348,The Pierre Apartments,https://s3-media3.fl.yelpcdn.com/bphoto/38VDsJAiIZMzL9OX666GhA/o.jpg,40.88936,-74.05578,7601,4.5,18,6000,3.646407476,3.933774182,0.395976453,2.164875317,72.92814952,78.67548363,7.919529052
349,Fast Tech Pros,https://s3-media2.fl.yelpcdn.com/bphoto/2Z2KKLblvkmQ-TbgO-9moA/o.jpg,40.71177116,-74.00667201,11205,5,105,2116.05927,1.5,3.653651491,1.349506908,2.501579199,30,73.07302981,26.99013816
350,Theater House,https://s3-media2.fl.yelpcdn.com/bphoto/zV8IoOkrFH5K4977j1Kdxw/o.jpg,40.745272,-73.976278,10016,4,2,1255.489326,5,3.544005781,2.176343895,2.860174838,100,70.88011561,43.5268779
351,C+C Apartment Management,https://s3-media3.fl.yelpcdn.com/bphoto/ZbIF0CW2FzH-VWSqsuWfgQ/o.jpg,40.80213,-73.94086,10035,2,28,2479.606291,1.695658263,3.833792836,1.781269158,2.807530997,33.91316525,76.67585672,35.62538315
352,Elika Real Estate,https://s3-media4.fl.yelpcdn.com/bphoto/HQOV03hm6V8oJpZh06InCw/o.jpg,40.7283298,-73.9921394,10013,4.5,109,2250,1.5,2.183973018,1.605891763,1.89493239,30,43.67946035,32.11783525
353,The Capstone,https://s3-media1.fl.yelpcdn.com/bphoto/UrNjdIOSSCs_j-kYd2BKYg/o.jpg,40.78250576,-74.00584089,7093,4,29,4375,1.5,3.604628254,3.827853516,3.716240885,30,72.09256507,76.55707031
354,Hylan Dartmouth Staten Island Apartments,https://s3-media2.fl.yelpcdn.com/bphoto/156Zzf2g7tLLVCEthTaT3w/o.jpg,40.605018,-74.075592,10305,2.5,37,2052.689029,1.5,3.723823233,0,1.861911616,30,74.47646465,0
355,Shorecrest Towers,https://s3-media3.fl.yelpcdn.com/bphoto/RVhekTFEdZAkeA1NuMwvxQ/o.jpg,40.577538,-73.968757,11235,1.5,21,2856.066293,1.5,3.64099974,3.513758305,3.577379022,30,72.81999479,70.2751661
356,VYV,https://s3-media1.fl.yelpcdn.com/bphoto/RckQGFHY8KfJRkx_Pn_wkA/o.jpg,40.7241114,-74.03768193,7302,2,121,1700,2.671032869,0,0,0,53.42065738,0,0
357,Nooklyn,https://s3-media4.fl.yelpcdn.com/bphoto/SKcDNtT0rilcJs_uVMF11Q/o.jpg,40.67269661,-73.95715415,11238,4.5,3,2325,1.5,0,0.193976764,0.096988382,30,0,3.879535275
358,Avalon West Chelsea,https://s3-media4.fl.yelpcdn.com/bphoto/-QhrGZNSstUsOJ3uUHVAbg/o.jpg,40.752172,-74.0041059,10001,3.5,150,900,3.93540736,3.902553263,0,1.951276632,78.70814719,78.05106526,0
359,The Beacon,https://s3-media1.fl.yelpcdn.com/bphoto/zWdhszshQSett1n2MIH0hQ/o.jpg,40.7219549,-74.06463456,7304,4,169,2331.357948,2.851657797,3.08181146,5,4.04090573,57.03315593,61.63622919,100
360,The Drake,https://s3-media3.fl.yelpcdn.com/bphoto/i9AqEXFRGU90yjpivHw0bQ/o.jpg,40.73293,-73.8579199,11374,1.5,69,933.3333333,2.671032869,0,3.070226284,1.535113142,53.42065738,0,61.40452567
361,The Braswell Team at Compass,https://s3-media1.fl.yelpcdn.com/bphoto/MPZE0rjmhZQOOVheyggDDg/o.jpg,40.7410202,-73.9995575,10011,5,77,1100,1.5,3.787835043,2.086856529,2.937345786,30,75.75670086,41.73713057
362,NYCMedHousing,https://s3-media2.fl.yelpcdn.com/bphoto/a9n0hQBn-LWuWGD8K7RRIQ/o.jpg,40.6897476,-73.9823681,11201,5,40,1033.333333,1.5,0,3.168060929,1.584030465,30,0,63.36121858
363,Avenue Design Group,https://s3-media2.fl.yelpcdn.com/bphoto/N_9CjxyKUiobN5XUIab4gA/o.jpg,40.7413163,-73.9783844,10016,5,2,2614.553507,5,4.016134135,4.512387342,4.264260738,100,80.32268269,90.24774684
364,15 Central Park West,https://s3-media2.fl.yelpcdn.com/bphoto/Xyp-UjycE4-9OtwGABeAzw/o.jpg,40.76973,-73.98088,10023,5,30,2895,4.296657214,3.388449033,1.548550936,2.468499985,85.93314427,67.76898066,30.97101872
365,TF Cornerstone,https://s3-media2.fl.yelpcdn.com/bphoto/yk6moh-B5EE9WoFbOLFTyg/o.jpg,40.7459599,-73.9575,11109,2,142,831.6666667,3.296273002,3.84479628,1.823839704,2.834317992,65.92546003,76.89592559,36.47679408
366,OpusArts Painting & Design,https://s3-media3.fl.yelpcdn.com/bphoto/hEKhQ-SDVXYk7ozAmGFoiQ/o.jpg,40.6327681,-74.0085738,11220,5,151,1932.184314,4.592225276,3.097199813,5,4.048599906,91.84450552,61.94399625,100
367,GoGo Furniture,https://s3-media3.fl.yelpcdn.com/bphoto/AvbRLjJa7UWN1R-s0_o_oA/o.jpg,40.68965,-73.9825,11201,1.5,40,1666.666667,1.5,3.828664607,0.638149115,2.233406861,30,76.57329213,12.76298229
368,The Ritz Plaza,https://s3-media2.fl.yelpcdn.com/bphoto/C9MooJ23aK43kINAYOPFZA/o.jpg,40.76079,-73.98606,10036,3.5,184,1998.75,2.671032869,4.01897421,4.518247744,4.268610977,53.42065738,80.37948419,90.36495487
369,The Arthur,https://s3-media1.fl.yelpcdn.com/bphoto/snVF4xpU62R0uEQ8g99fmg/o.jpg,40.7463417,-73.9963989,10001,1,77,2310.981086,1.5,3.462009047,2.155227812,2.808618429,30,69.24018094,43.10455623
370,Hudson Tea Building,https://s3-media3.fl.yelpcdn.com/bphoto/WaFXW5_SMyyi_rHj4izbqw/o.jpg,40.754933,-74.025627,7030,4,106,1300,2.400095479,3.98096318,0,1.99048159,48.00190957,79.6192636,0
371,Janovic Paint and Decorating Center,https://s3-media4.fl.yelpcdn.com/bphoto/kmEtPVdo6U_OysuRfl8VMg/o.jpg,40.723954,-74.0034437,10012,5,194,3500,1.5,3.627231588,1.236501758,2.431866673,30,72.54463175,24.73003515
372,Hudson Harbour Condominiums,https://s3-media4.fl.yelpcdn.com/bphoto/uaY6GjjFrJkhEKAkQ2bzkw/o.jpg,40.835195,-73.969935,7020,4,181,1725,1.695658263,3.639553812,2.890598126,3.265075969,33.91316525,72.79107623,57.81196251
373,AKA Times Square,https://s3-media1.fl.yelpcdn.com/bphoto/0ft5R0JcoidkdMN30EITSg/o.jpg,40.75680923,-73.98416138,10036,4,184,1924,2.671032869,0,2.970084382,1.485042191,53.42065738,0,59.40168763
374,VINE Apartments,https://s3-media1.fl.yelpcdn.com/bphoto/asFryEM5sth_i9g2DxTgMw/o.jpg,40.749232,-74.03767,7030,4,167,883.3333333,4.296657214,3.450886254,1.064611936,2.257749095,85.93314427,69.01772507,21.29223872
375,The Lyric,https://s3-media2.fl.yelpcdn.com/bphoto/M-u25WOKTnxa6UqxNNTunw/o.jpg,40.7936568,-73.9730942,10025,2,6,1941.569067,3.046176949,3.772685405,0.228060665,2.000373035,60.92353897,75.45370809,4.5612133
376,25 Broad at the Exchange,https://s3-media2.fl.yelpcdn.com/bphoto/XSerQOZlwYZwPSvK3MnK4Q/o.jpg,40.70606,-74.01114,10004,3.5,147,2400,5,3.808455624,2.511350974,3.159903299,100,76.16911248,50.22701948
377,The Sierra,https://s3-media4.fl.yelpcdn.com/bphoto/QZ4F22gfjd7rPkbAOK-NlA/o.jpg,40.738567,-73.997812,10011,2,77,4700,1.5,0,1.530593771,0.765296885,30,0,30.61187541
378,NYC Floor Pro,https://s3-media3.fl.yelpcdn.com/bphoto/U6PyNAPqZUWDn3dZU3jEjg/o.jpg,40.75013,-73.97058,10017,5,88,2500,5,3.764670807,1.901574622,2.833122714,100,75.29341614,38.03149243
379,Hahne & Co,https://s3-media2.fl.yelpcdn.com/bphoto/l0z9eQVSXyBmDxi8GlMkCA/o.jpg,40.740733,-74.1711359,7102,4,20,1125,3.046176949,0,3.703343386,1.851671693,60.92353897,0,74.06686771
380,Equity Residential,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.73081,-74.00925,10014,1.5,101,1869.032442,1.5,3.177446611,2.937707131,3.057576871,30,63.54893221,58.75414262
381,The Silverstein Collection,https://s3-media2.fl.yelpcdn.com/bphoto/PCt9K_id38wW3yKqfJPXmA/o.jpg,40.7244733,-73.8512455,11375,4.5,149,1500,3.296273002,0,1.860647018,0.930323509,65.92546003,0,37.21294035
382,The Nevins Condominiums,https://s3-media2.fl.yelpcdn.com/bphoto/ZWq92wE0DdVCbnLYSj30Eg/o.jpg,40.6874384,-73.98201205,11217,4,40,950,1.5,2.8768881,0.859698617,1.868293359,30,57.537762,17.19397234
383,221 Bergen,https://s3-media2.fl.yelpcdn.com/bphoto/SkP4ZYtzSdnG4FuVdWsEtA/o.jpg,40.74301785,-74.15961084,7029,4,183,1616.933571,1.767908234,3.86410223,2.261963643,3.063032936,35.35816467,77.28204459,45.23927286
384,30 Park Ave,https://s3-media3.fl.yelpcdn.com/bphoto/6WLcpD1WX5awq1rafgBgXw/o.jpg,40.7483215,-73.9809875,10016,3.5,98,998.75,1.858220697,3.855990933,4.611508842,4.233749887,37.16441394,77.11981865,92.23017683
385,Spaces Fort Greene,https://s3-media1.fl.yelpcdn.com/bphoto/fGHrJxQRkhgIPlZQIPPVSg/o.jpg,40.68757,-73.97961,11217,4.5,190,2244.382016,2.045792737,3.715430779,3.827567239,3.771499009,40.91585473,74.30861557,76.55134478
386,Gramercy House,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.73737717,-73.98609161,10003,5,16,1833.333333,3.135496968,3.812959662,1.121269267,2.467114464,62.70993935,76.25919323,22.42538533
387,River Place,https://s3-media2.fl.yelpcdn.com/bphoto/hZtL-XTdY3L8Y4f6E1ZmNA/o.jpg,40.761431,-74.0001225,10036,3.5,155,833.3333333,3.296273002,3.718049267,2.586880236,3.152464751,65.92546003,74.36098533,51.73760472
388,7W21,https://s3-media2.fl.yelpcdn.com/bphoto/2n6K93M0fYcFCyoONf0D3g/o.jpg,40.74094,-73.99114,10010,3,146,991.6666667,3.296273002,3.904175918,4.631914699,4.268045309,65.92546003,78.08351836,92.63829398
389,Crosstown Management,https://s3-media2.fl.yelpcdn.com/bphoto/V6lTu8RpwOeNukVeQFSw1A/o.jpg,40.72923,-73.85857,11374,5,69,1000,2.671032869,3.265365087,1.104137804,2.184751445,53.42065738,65.30730173,22.08275607
390,Manhattan Apartments,https://s3-media1.fl.yelpcdn.com/bphoto/6MXjFiDqeLegZWuDGXczvQ/o.jpg,40.7787895,-73.9785767,10023,5,94,1900,1.5,3.94402871,1.611878699,2.777953704,30,78.88057419,32.23757397
391,Rivercross,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.7615399,-73.95034,10044,5,173,1766.666667,4.296657214,3.736360519,3.772689059,3.754524789,85.93314427,74.72721037,75.45378118
392,truffles,https://s3-media2.fl.yelpcdn.com/bphoto/br8iy8mD0OtCc599Nssz_g/o.jpg,40.7238,-74.01089,10013,3,101,1250,1.5,0,0,0,30,0,0
393,The Atelier Condo,https://s3-media1.fl.yelpcdn.com/bphoto/auWYF42WEVzqe6QxLrFzEQ/o.jpg,40.76157139,-73.99939201,10036,2.5,155,1550,3.296273002,3.796481789,2.008765408,2.902623598,65.92546003,75.92963577,40.17530815
394,100 Maiden Lane Apartments,https://s3-media2.fl.yelpcdn.com/bphoto/53bpn_VZWKGEAThUgDC0yg/o.jpg,40.706718,-74.007217,10038,3,147,916.6666667,5,3.570473855,2.047710106,2.80909198,100,71.4094771,40.95420211
395,WGD,https://s3-media3.fl.yelpcdn.com/bphoto/_6_Qso7kQkiuQhPDqA82ew/o.jpg,40.69347,-73.99052,11211,5,19,4500,4.296657214,3.485060072,5,4.242530036,85.93314427,69.70120143,100
396,NY City Blinds,https://s3-media2.fl.yelpcdn.com/bphoto/yDTObgg3FDlirpLpog7DRQ/o.jpg,40.77080988,-73.9514031,10075,4,177,1302.128419,4.296657214,3.391432369,1.094176066,2.242804217,85.93314427,67.82864737,21.88352131
397,Normandie Court,https://s3-media2.fl.yelpcdn.com/bphoto/7dljYNrJdMi-4h47ukhfPg/o.jpg,40.7845051,-73.948407,10128,2,115,1300,2.129158088,3.521247872,3.922549469,3.72189867,42.58316175,70.42495744,78.45098937
398,515 Ovington Ave,https://s3-media4.fl.yelpcdn.com/bphoto/-ZDW66syFmrbPjTa-uxSXw/o.jpg,40.6326103,-74.0206375,11209,1,139,1280.497686,1.858220697,3.286716744,2.617766294,2.952241519,37.16441394,65.73433487,52.35532588
399,Dermot,https://s3-media2.fl.yelpcdn.com/bphoto/cB1zpzXu7wzOHXWPyXB3HQ/o.jpg,40.76021,-73.9837,10019,1.5,184,1980,2.671032869,3.928733819,1.64415995,2.786446884,53.42065738,78.57467637,32.88319899
400,Novo417,https://s3-media2.fl.yelpcdn.com/bphoto/V3_74B4eipOqqixh9jkq4A/o.jpg,40.72338,-73.99264,10022,1,141,2250,2.43880082,3.747746485,4.91516829,4.331457387,48.7760164,74.95492969,98.30336579
401,Rutherford Station Apartments,https://s3-media2.fl.yelpcdn.com/bphoto/gWBAQIZr3ZocHd2z_vRU5A/o.jpg,40.830183,-74.100644,7073,4,168,891.6666667,1.695658263,3.999266929,0.451930808,2.225598868,33.91316525,79.98533857,9.03861615
402,Homepolish,https://s3-media4.fl.yelpcdn.com/bphoto/PLmhjNivm4Wqht7yud3rFg/o.jpg,40.7431813,-73.9908424,10010,4,146,998.3333333,3.296273002,3.678359304,5,4.339179652,65.92546003,73.56718607,100
403,Plaza 400,https://s3-media3.fl.yelpcdn.com/bphoto/Ugpfo9B8h8HKTW5OzyJfzA/o.jpg,40.7571,-73.96312,10022,4,104,3386.825018,5,0,2.372274937,1.186137468,100,0,47.44549873
404,Frank Galeano Real Estate,https://s3-media1.fl.yelpcdn.com/bphoto/nglE5I0h4dyjeTrWMB4a8w/o.jpg,40.68438,-74.00333,11231,4.5,175,805.6615814,2.400095479,3.593038981,5,4.29651949,48.00190957,71.86077961,100
405,163 Washington Ave Apartments,https://s3-media1.fl.yelpcdn.com/bphoto/6WvEtrsyAcc4rbELUp97pg/o.jpg,40.693924,-73.966472,11205,1.5,73,900,1.5,3.871061917,1.080326659,2.475694288,30,77.42123834,21.60653318
406,33 Gold Street,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.70884,-74.0058899,10038,2,105,1750,1.5,3.708576173,1.079416229,2.393996201,30,74.17152346,21.58832457
407,63 Wall Street Apartments,https://s3-media2.fl.yelpcdn.com/bphoto/QodEsHIoE7wxLthXbfmMeQ/o.jpg,40.70579,-74.00859,10005,2.5,147,983.3333333,5,3.867845429,0,1.933922715,100,77.35690858,0
408,The Oosten,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.7096138,-73.9683838,11249,3,39,1850,2.129158088,3.70826837,0.926031755,2.317150062,42.58316175,74.16536739,18.52063509
409,Brown Harris Stevens - Brooklyn Heights,https://s3-media1.fl.yelpcdn.com/bphoto/Ccz4lFUy_REjbXouV7yTFg/o.jpg,40.69495,-73.994033,11201,3,19,4500,4.296657214,3.802299209,2.861790941,3.332045075,85.93314427,76.04598417,57.23581882
410,The Bristol - Glenwood,https://s3-media2.fl.yelpcdn.com/bphoto/DheFmZF_odRZtb0BqRuHyA/o.jpg,40.75822,-73.96519,10022,3,104,2095,5,2.583753234,3.416428697,3.000090965,100,51.67506467,68.32857393
411,323 PINE,https://s3-media1.fl.yelpcdn.com/bphoto/cf4asHZbWnIMvbGZm7-ZNg/o.jpg,40.71372,-74.05705,7304,5,189,1300,3.348376346,3.770584808,3.657596483,3.714090645,66.96752692,75.41169615,73.15192966
412,Grand Adams Apartments,https://s3-media2.fl.yelpcdn.com/bphoto/AL4599QdwDByOn0_pQQmRA/o.jpg,40.741114,-74.035802,7030,2.5,44,1150,5,0,3.308544176,1.654272088,100,0,66.17088351
413,The Corinthian Apartments,https://s3-media3.fl.yelpcdn.com/bphoto/JhKjZmjX5AHpLsUVeeKmvQ/o.jpg,40.746215,-73.9724369,10016,3.5,88,2850,5,3.530778855,4.206532275,3.868655565,100,70.61557709,84.1306455
414,111 Kent,https://s3-media1.fl.yelpcdn.com/bphoto/2CmpVUu4Az-JEJG2ulDoYw/o.jpg,40.72037,-73.9615,11249,2,140,1500,3.483845042,3.874472231,0,1.937236115,69.67690083,77.48944461,0
415,Symphony House,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.76597595,-73.98255157,10019,3,30,1750,4.296657214,3.328325299,3.914506488,3.621415893,85.93314427,66.56650598,78.29012975
416,Silk Bldg Condo,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.72807,-73.9937999,10012,4,109,891.6666667,1.5,3.584424304,4.305566695,3.944995499,30,71.68848608,86.11133389
417,LaMatto Properties,https://s3-media3.fl.yelpcdn.com/bphoto/H2KtbXBgOHaNLGQ_cPdSdg/o.jpg,40.717199,-73.944585,11211,5,14,1700,2.345908001,3.819925772,1.667591635,2.743758703,46.91816001,76.39851543,33.35183269
418,"MCKB, Manhattan Center for Kitchen and Bath",https://s3-media4.fl.yelpcdn.com/bphoto/GxnR2YBjauLLCK29eaaMLA/o.jpg,40.74399941,-73.99112458,10010,3.5,146,1025,3.296273002,3.890162534,0.533980459,2.212071496,65.92546003,77.80325068,10.67960917
419,Flushing Commons,https://s3-media4.fl.yelpcdn.com/bphoto/zs-3e4Mny3x35UZOFvY-pg/o.jpg,40.76044567,-73.82957008,11354,4,126,2000,2.045792737,3.743687375,1.206839352,2.475263363,40.91585473,74.8737475,24.13678703
420,New York Tower,https://s3-media2.fl.yelpcdn.com/bphoto/dkYNiA8o0VkNHI7f9fO9aQ/o.jpg,40.747184,-73.97245,10016,2.5,88,937.5,5,3.797964942,2.151966007,2.974965474,100,75.95929883,43.03932014
421,Tudor Realty Services,https://s3-media3.fl.yelpcdn.com/bphoto/YjpOZXAiVyCbRV-NJrjYCA/o.jpg,40.7381061,-73.9880919,10003,1,16,1900,3.135496968,3.444408118,3.57279503,3.508601574,62.70993935,68.88816235,71.45590059
422,90 West Street,https://s3-media3.fl.yelpcdn.com/bphoto/aDwo3acXilpC9-Vo_iel3w/o.jpg,40.70449636,-74.01380665,10006,1.5,147,962.5,5,3.923397624,1.422826585,2.673112104,100,78.46795247,28.4565317
423,The Oakman,https://s3-media3.fl.yelpcdn.com/bphoto/CHLAWby9J5iMYtcrLDR6TQ/o.jpg,40.72157499,-74.04050315,7302,3.5,84,2825,1.5,0,5,2.5,30,0,100
424,Furnished Habitat,https://s3-media3.fl.yelpcdn.com/bphoto/w2ZP3JNyAKu56t6xoU1i1g/o.jpg,40.7480199,-73.98466,10016,5,98,3395,1.858220697,3.168706377,2.639031259,2.903868818,37.16441394,63.37412754,52.78062518
425,Harbor Landing at Garvies Point,https://s3-media2.fl.yelpcdn.com/bphoto/JyPEi4ixTA1eiLalycAESw/o.jpg,40.8629,-73.6366,11542,3.5,51,1650,2.345908001,3.556685014,0.884732622,2.220708818,46.91816001,71.13370028,17.69465244
426,Dixon Mills,https://s3-media1.fl.yelpcdn.com/bphoto/khIQzKQ4tu5i20r0XRfWhw/o.jpg,40.72061,-74.04871,7302,3.5,13,2400,1.5,0,3.691903654,1.845951827,30,0,73.83807307
427,One Third Ave,https://s3-media3.fl.yelpcdn.com/bphoto/RiZusX_Ohn855bTmhHc8dg/o.jpg,40.73887445,-73.64047363,11501,4,58,2569.369072,1.974336722,3.921620336,0.813808283,2.367714309,39.48673443,78.43240671,16.27616565
428,Residence Hall,https://s3-media2.fl.yelpcdn.com/bphoto/m-7xNVUg_efbmy-4TPrXbA/o.jpg,40.6358854,-73.9519599,11210,1.5,158,3100,3.483845042,0,3.307444885,1.653722442,69.67690083,0,66.14889769
429,TLF Realty Group,https://s3-media2.fl.yelpcdn.com/bphoto/mYjBOoaIJ0qfZ61RRgaQlg/o.jpg,40.86897,-73.91706,10034,3.5,138,1450,5,3.952127399,1.476874788,2.714501094,100,79.04254798,29.53749576
430,Management Co Babad,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.73277,-74.0088899,10014,1,101,2227.813889,1.5,0,3.212094438,1.606047219,30,0,64.24188875
431,Monterey at Lex,https://s3-media3.fl.yelpcdn.com/bphoto/nKyG51aMu1YGUn6GIrRRtg/o.jpg,40.7863802,-73.9503972,10029,5,115,1093.248133,2.129158088,3.781531817,2.127535298,2.954533558,42.58316175,75.63063634,42.55070596
432,Columbus Square,https://s3-media4.fl.yelpcdn.com/bphoto/ZBM3XIuMquyQ5kZMXMbExg/o.jpg,40.793919,-73.967321,10025,3.5,6,2000,3.046176949,3.828419263,1.622574816,2.725497039,60.92353897,76.56838526,32.45149631
433,Welcome Home Real Estate,https://s3-media3.fl.yelpcdn.com/bphoto/kmkzofOxL0yDeg-QlLPtJw/o.jpg,40.74684,-73.91745,11104,4,135,1150.902017,2.671032869,3.874204141,0,1.937102071,53.42065738,77.48408282,0
434,Organized by A,https://s3-media4.fl.yelpcdn.com/bphoto/DWmwRQEexjnvgVOXUwhjGg/o.jpg,40.76387,-73.98619,10019,5,184,866.6666667,2.671032869,3.647390177,1.372248078,2.509819128,53.42065738,72.94780354,27.44496156
435,Summit NYC,https://s3-media1.fl.yelpcdn.com/bphoto/xbCGBU1y907dJPsOOE07Yg/o.jpg,40.75149,-73.97235,10017,2,88,1397.5,5,3.815047249,2.49023243,3.152639839,100,76.30094498,49.80464859
436,The Wellesley,https://s3-media2.fl.yelpcdn.com/bphoto/6fpSrLn11sJSfFSrBHWkrg/o.jpg,40.7695353,-73.9604575,10021,4,177,1975,4.296657214,0,0.070248146,0.035124073,85.93314427,0,1.404962924
437,Leon Cato Photography,https://s3-media2.fl.yelpcdn.com/bphoto/3rsSqPdRw7bzliU21Q_vcA/o.jpg,40.73880386,-73.87837982,11373,5,118,1296.558711,4.296657214,0,0,0,85.93314427,0,0
438,Slate NYC,https://s3-media3.fl.yelpcdn.com/bphoto/UGOvhLCf3t2E-ZWv09RTSg/o.jpg,40.73766006,-73.9886182,10003,3,16,5200,3.135496968,3.945778402,2.915262709,3.430520556,62.70993935,78.91556804,58.30525418
439,Grove Pointe,https://s3-media3.fl.yelpcdn.com/bphoto/7OdEuA_cGU7YhUXwbpbmug/o.jpg,40.719832,-74.042177,7302,2.5,13,3350,1.5,3.716369978,2.151423438,2.933896708,30,74.32739956,43.02846875
