,name,latitude,longitude,zipcode,rating,categories,transactions,cluster,centroids
727,Rochelles,40.722386,-73.991958,10002,4,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",['delivery'],141,0
728,Noglu,40.78365026,-73.956963,10128,4,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",['delivery'],45,0
729,B?ng Bar,40.76829043,-73.9828748,10023,4,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",[],30,0
730,La Esquina - Midtown,40.76429869,-73.9814605,10019,4,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'latin', 'title': 'Latin American'}]","['pickup', 'delivery']",30,0
731,D'Antan|vino Naturale & cucina Italiana,40.6772982,-73.95882,11238,4.5,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",[],3,0
732,Baron's,40.6908116,-73.953915,11205,4,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]","['pickup', 'restaurant_reservation', 'delivery']",11,0
733,Jimbos Hamburger Palace,40.80877,-73.92291,10454,4,"[{'alias': 'burgers', 'title': 'Burgers'}]",['delivery'],136,0
734,Wheated,40.6465969,-73.97049503,11218,4.5,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'whiskeybars', 'title': 'Whiskey Bars'}]",['delivery'],60,0
735,Old Rose,40.7383,-74.00932,10014,3.5,"[{'alias': 'italian', 'title': 'Italian'}]","['pickup', 'delivery']",122,0
736,New Ivoire,40.8012735,-73.9422603,10035,4,"[{'alias': 'african', 'title': 'African'}]","['pickup', 'delivery']",28,0
737,May's Bakery,40.7139499,-73.99376,10002,4.5,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",[],62,0
738,East 86th St. Deli & Grocery,40.77715,-73.9496,10028,4,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'grocery', 'title': 'Grocery'}]",[],162,1
739,Marrakesh Express,40.7203023,-73.9616976,11211,5,"[{'alias': 'moroccan', 'title': 'Moroccan'}]",[],140,0
740,The Village Table,40.720917,-73.979431,10009,4,"[{'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]",[],154,0
741,Louie's Luncheonette,40.735655,-73.95096,11222,4.5,"[{'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]",[],47,0
742,Wings Lovers Food Truck,40.6855,-74.00385,11231,2,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}]",[],175,0
743,Blue Bottle Coffee,40.71848,-74.00248,10013,3.5,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",['delivery'],194,0
744,Yaso Tangbao,40.7547,-73.991055,10018,5,"[{'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'chinese', 'title': 'Chinese'}]","['pickup', 'delivery']",34,0
745,Evelyn Fruits and Vegetables,40.707702,-73.945198,11206,4.5,"[{'alias': 'empanadas', 'title': 'Empanadas'}, {'alias': 'markets', 'title': 'Fruits & Veggies'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",['delivery'],193,0
746,The Soul Snacks Cookie Company,40.8000916,-73.9098319,10454,4.5,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",['delivery'],42,0
747,Potato Corner,40.7344589,-73.8704971,11373,4.5,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",['delivery'],118,0
748,Lady Mara Cafe,40.750408,-74.003405,10001,5,"[{'alias': 'cafes', 'title': 'Cafes'}]",[],150,1
749,Great Taste Bakery,40.71241,-73.99692,10038,5,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",[],62,0
750,Happy Express Cafe,40.7145133,-73.9924451,10002,4,"[{'alias': 'cantonese', 'title': 'Cantonese'}, {'alias': 'hkcafe', 'title': 'Hong Kong Style Cafe'}]",['delivery'],62,0
751,Sugarland Garden & Cafe,40.69173329,-73.9486675,11216,3.5,"[{'alias': 'soulfood', 'title': 'Soul Food'}]",[],163,1
752,The Malt House,40.728647,-73.999383,10012,4,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",['delivery'],33,0
753,Thongyib Thai Cart,40.75985556,-73.97232587,10022,4.5,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'thai', 'title': 'Thai'}]",[],66,0
754,Mina's,40.7456014,-73.94707,11101,4.5,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",['delivery'],23,1
755,El Nuevo Yauca Restaurant,40.70155,-73.93651,11206,4.5,"[{'alias': 'puertorican', 'title': 'Puerto Rican'}]",['delivery'],103,0
756,Mi Barrio Tortilleria Corporation,40.702324,-73.936333,11206,4.5,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'importedfood', 'title': 'Imported Food'}]",[],103,1
757,N 11th Street Cookout,40.72156211,-73.9579102,11249,4,"[{'alias': 'beergardens', 'title': 'Beer Gardens'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]","['pickup', 'delivery']",140,1
758,Casa del Toro,40.761115,-73.9940146,10036,4.5,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",['delivery'],155,0
759,The Empanada Lady,40.68231201,-73.97953033,11217,4.5,"[{'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'empanadas', 'title': 'Empanadas'}]",[],190,1
760,Mon Cher Market,40.716682,-74.004707,10013,3,"[{'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","['pickup', 'delivery']",125,0
761,Gotham Greens,40.67536047,-73.98872437,11215,5,"[{'alias': 'markets', 'title': 'Fruits & Veggies'}]",[],76,0
762,El Sabroso,40.75408435,-73.99149001,10018,4,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'empanadas', 'title': 'Empanadas'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",['delivery'],34,0
763,The Market Line,40.71827,-73.98806,10002,4,"[{'alias': 'food_court', 'title': 'Food Court'}]",[],141,0
764,Greedi Kitchen,40.6763513,-73.9523247,11216,4.5,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]","['pickup', 'delivery']",145,0
765,Kowloon Cafe,40.59982,-73.98976,11214,3,"[{'alias': 'hkcafe', 'title': 'Hong Kong Style Cafe'}]",['delivery'],95,0
766,388 Cafe & Deli,40.714456,-73.99398989,10002,4.5,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'delis', 'title': 'Delis'}]",['delivery'],62,0
767,Tita Food,40.6736,-73.93916,11225,5,"[{'alias': 'dominican', 'title': 'Dominican'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'spanish', 'title': 'Spanish'}]",[],46,0
768,265 Cherry Foodmarket,40.71115,-73.98932,10002,5,"[{'alias': 'grocery', 'title': 'Grocery'}]",[],62,0
769,Red Fish,40.77691588,-73.93541032,11102,4,"[{'alias': 'seafood', 'title': 'Seafood'}]",[],131,1
770,Room 205,40.67120801,-73.98849524,11215,5,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",[],76,0
771,City Kitchen,40.75857539,-73.9885184,10036,4,"[{'alias': 'food_court', 'title': 'Food Court'}]","['pickup', 'delivery']",184,1
772,Ferdinando's Focacceria,40.68418117,-74.00186777,11231,4,"[{'alias': 'italian', 'title': 'Italian'}]",['delivery'],175,0
773,Tea Hub,40.64033,-74.01487,11220,4.5,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'desserts', 'title': 'Desserts'}]",[],180,0
774,Optimum Gourmet Deli,40.717746,-73.989686,10002,4.5,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",['delivery'],141,0
775,The Stag's Head,40.755592,-73.968588,10022,4,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}]",['delivery'],66,0
776,Fauzia?? Heavenly Delights,40.691196,-74.01969,10004,5,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}]",[],143,0
777,Simmer Down Restaurant,40.678,-73.91063,11233,5,"[{'alias': 'caribbean', 'title': 'Caribbean'}]",[],25,0
778,Soulful Foods,40.676609,-73.911165,11233,3.5,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]","['pickup', 'delivery']",25,0
779,Leo,40.7125608,-73.9567886,11211,4,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}]","['pickup', 'delivery']",132,0
780,Piemonte Home Made Ravioli,40.71947,-73.997001,10013,4.5,"[{'alias': 'gourmet', 'title': 'Specialty Food'}]",[],86,0
781,Brooklyn Bridge Bistro,40.69641,-73.9884,11201,3,"[{'alias': 'newamerican', 'title': 'American (New)'}]","['pickup', 'delivery']",19,0
782,Hong Kong Dim Sum,40.63576,-74.00973,11220,4,"[{'alias': 'chinese', 'title': 'Chinese'}]",['delivery'],151,0
783,Sarge's Delicatessen Downtown,40.72613,-74.004997,10013,5,"[{'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","['pickup', 'delivery']",194,0
784,Mon Win Food Market Corp,40.719613,-73.995965,10013,5,"[{'alias': 'beverage_stores', 'title': 'Beverage Store'}, {'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'convenience', 'title': 'Convenience Stores'}]",[],86,0
785,L'epicurie,40.677963,-74.017662,11231,5,"[{'alias': 'gourmet', 'title': 'Specialty Food'}]",[],91,0
786,sweetgreen,40.69202424,-73.98479594,11201,2,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'salad', 'title': 'Salad'}]","['pickup', 'delivery']",40,0
787,Secchu Yokota,40.72284165,-73.9831015,10009,5,"[{'alias': 'japanese', 'title': 'Japanese'}]","['pickup', 'delivery']",154,0
788,Mister French,40.7393774,-73.9889987,10010,4.5,"[{'alias': 'french', 'title': 'French'}]",['delivery'],16,0
789,Mana,40.73143507,-74.10987408,7032,4.5,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'latin', 'title': 'Latin American'}]",[],54,0
790,QQ Cafe,40.71354,-73.99493,10002,5,"[{'alias': 'chinese', 'title': 'Chinese'}]",['delivery'],62,0
791,Bread Story New York,40.73198882,-73.98156217,10009,4.5,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}, {'alias': 'desserts', 'title': 'Desserts'}]",[],109,0
792,Pastelitos Elvys,40.69815,-73.920776,11237,5,"[{'alias': 'dominican', 'title': 'Dominican'}, {'alias': 'empanadas', 'title': 'Empanadas'}]","['pickup', 'delivery']",32,0
793,Shi Miao Dao - East Village,40.72904,-73.9881,10003,4,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'soup', 'title': 'Soup'}]",['delivery'],109,0
794,Icca,40.71426825,-74.00770596,10007,4.5,"[{'alias': 'japanese', 'title': 'Japanese'}]",[],125,0
795,Biryani House Cart,40.70865,-74.01011,10005,4,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'bangladeshi', 'title': 'Bangladeshi'}]",[],147,0
796,Jhal NYC,40.75036,-73.94478,11101,5,"[{'alias': 'streetvendors', 'title': 'Street Vendors'}, {'alias': 'bangladeshi', 'title': 'Bangladeshi'}]",[],23,0
797,Mr Q's Noodle,40.639484,-74.005767,11220,3.5,"[{'alias': 'noodles', 'title': 'Noodles'}]",[],31,0
798,Duck Season,40.719633,-73.9618,11249,4,"[{'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",['delivery'],140,0
799,Mr Q's Noodle,40.639484,-74.005767,11220,3.5,"[{'alias': 'noodles', 'title': 'Noodles'}]",[],31,0
800,Duck Season,40.719633,-73.9618,11249,4,"[{'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",['delivery'],140,0
801,Wingstop,40.71389,-73.90141,11379,1,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",[],164,0
802,Maite,40.69924,-73.926797,11221,4,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'empanadas', 'title': 'Empanadas'}]",['delivery'],153,0
803,Bell's Jamaican Restaurant,40.6626863,-73.93995166,11203,5,"[{'alias': 'caribbean', 'title': 'Caribbean'}]",[],46,0
804,XO Kitchen,40.71744998,-73.99604118,10013,3.5,"[{'alias': 'cantonese', 'title': 'Cantonese'}, {'alias': 'dimsum', 'title': 'Dim Sum'}]",['delivery'],86,0
805,Le Fournil,40.727947,-73.988489,10003,4.5,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",['delivery'],109,0
806,Le Fatima Bar & Grill Restaurant,40.68728666,-73.91856865,11221,4.5,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'latin', 'title': 'Latin American'}]",['delivery'],75,0
807,Lassen & Hennigs,40.69484,-73.9949,11201,4,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'bakeries', 'title': 'Bakeries'}]","['pickup', 'delivery']",19,0
808,NYU Medical Center Cafeteria,40.74295955,-73.97373098,10016,4,"[{'alias': 'cafes', 'title': 'Cafes'}]",[],2,0
809,Julia's,40.703143,-73.902956,11385,4.5,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]","['pickup', 'delivery']",130,0
810,Houseman,40.72572205,-74.0094019,10013,4,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",['delivery'],101,0
811,6321 Yuan Bao,40.63339248,-74.01168877,11220,4.5,"[{'alias': 'chinese', 'title': 'Chinese'}]",['delivery'],151,0
812,Death Ave,40.75105092,-74.00194808,10001,3.5,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]","['pickup', 'delivery']",150,0
813,Fefita's Restaurant,40.6693115,-73.9336166,11213,5,"[{'alias': 'dominican', 'title': 'Dominican'}]","['pickup', 'delivery']",156,0
814,King Halal Gyro,40.74135617,-74.05263516,7307,5,"[{'alias': 'halal', 'title': 'Halal'}]",[],110,0
815,R17,40.70634,-74.00383,10038,3.5,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",[],105,0
816,Aubi & Ramsa,40.74016233,-74.00780321,10014,4.5,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",[],122,0
817,Holy Crab Boiling,40.63698,-74.01139,11220,3.5,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'raw_food', 'title': 'Live/Raw Food'}]",[],151,0
818,The Diggs,40.70740789,-73.92201582,11237,4.5,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}]",[],32,0
819,The Anchored Inn,40.7091531,-73.9372291,11206,4,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",[],103,0
820,Brooklyn Farmacy & Soda Fountain,40.68398,-73.99923,11231,4,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","['pickup', 'delivery']",175,0
821,Heaven's Hot Bagel,40.72131,-73.98436,10002,4,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",['delivery'],38,1
822,Cafe con Libros,40.67434,-73.95256,11216,5,"[{'alias': 'themedcafes', 'title': 'Themed Cafes'}, {'alias': 'bookstores', 'title': 'Bookstores'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",['delivery'],145,1
823,James Provisions,40.678984,-73.971489,11238,3.5,"[{'alias': 'newamerican', 'title': 'American (New)'}]",['delivery'],134,0
824,Kennedy Fried Chicken,40.7305931,-74.061504,7306,4,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]",['delivery'],169,0
825,Marta,40.7445882,-73.9847936,10016,4,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",['delivery'],146,0
826,Tofu Stall,40.63708432,-74.00789305,11220,5,"[{'alias': 'foodstands', 'title': 'Food Stands'}]",[],151,0
827,Dominic's Italian Sausage,40.703617,-74.013139,10004,4,"[{'alias': 'foodstands', 'title': 'Food Stands'}]",[],147,1
828,Bowery Tacos,40.7271309,-73.9919586,10003,4,"[{'alias': 'streetvendors', 'title': 'Street Vendors'}]",['delivery'],109,1
829,Thai Taste,40.747448,-73.9408887,11101,4.5,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'thai', 'title': 'Thai'}]",[],23,0
830,Syndicated Bar Theater Kitchen,40.705,-73.93308,11206,4,"[{'alias': 'movietheaters', 'title': 'Cinema'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'bars', 'title': 'Bars'}]","['pickup', 'delivery']",103,0
831,Xiang Hotpot-Brooklyn,40.6339,-74.00467,11219,3.5,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotpot', 'title': 'Hot Pot'}]",['delivery'],151,0
832,Rucola,40.68562,-73.98587,11217,4,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",['delivery'],40,0
833,Rong City,40.71500563,-73.99370145,10002,4.5,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",[],62,0
834,Coffee 777,40.71040476,-74.00426525,10038,5,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",[],105,0
835,The Breakers,40.717535,-73.948872,11211,4,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'tacos', 'title': 'Tacos'}]",['delivery'],14,0
836,Five & Dime,40.71264292,-74.00804747,10007,4.5,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","['pickup', 'delivery']",125,0
837,Mama Mecho,40.70341595,-73.92668907,11237,3,"[{'alias': 'dominican', 'title': 'Dominican'}]",[],32,0
838,C&B,40.72522719,-73.9816303,10009,4.5,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",['delivery'],154,0
839,Empanadas Cafe,40.7403199,-73.85311,11368,4.5,"[{'alias': 'empanadas', 'title': 'Empanadas'}]",['delivery'],69,1
840,Fulton Hot Dog King,40.689988,-73.98433,11201,4.5,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}]",['delivery'],40,0
841,noda,40.74478,-73.9881,10001,4.5,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",['delivery'],146,0
842,Big Tiny,40.6834507,-73.992855,11231,4.5,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'french', 'title': 'French'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]","['pickup', 'delivery']",59,0
843,D?ner Xpress,40.73746,-74.03203,7030,5,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mexican', 'title': 'Mexican'}]","['pickup', 'delivery']",44,0
844,Terry and Yaki,40.751485,-73.940142,11101,4,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}]",['delivery'],23,0
845,Antojito Mexicano,40.74603807,-73.99051919,10001,4.5,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'foodstands', 'title': 'Food Stands'}]",[],146,0
846,Red Hook Food Vendors,40.67184471,-74.00318325,11232,4,"[{'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'salvadoran', 'title': 'Salvadoran'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",[],59,0
847,Chipotle Mexican Grill,40.72607801,-73.90890603,11378,3.5,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'mexican', 'title': 'Mexican'}]","['pickup', 'delivery']",164,0
848,Tacombi,40.73112,-74.00272,10014,4,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'tacos', 'title': 'Tacos'}]",[],33,0
849,noda,40.74478,-73.9881,10001,4.5,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",['delivery'],146,0
850,Le Fond,40.72584152,-73.95110321,11222,4.5,"[{'alias': 'french', 'title': 'French'}]",['delivery'],99,0
851,Big Tiny,40.6834507,-73.992855,11231,4.5,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'french', 'title': 'French'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]","['pickup', 'delivery']",59,0
852,D?ner Xpress,40.73746,-74.03203,7030,5,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mexican', 'title': 'Mexican'}]","['pickup', 'delivery']",44,0
853,Terry and Yaki,40.751485,-73.940142,11101,4,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}]",['delivery'],23,0
854,Antojito Mexicano,40.74603807,-73.99051919,10001,4.5,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'foodstands', 'title': 'Food Stands'}]",[],146,0
855,Red Hook Food Vendors,40.67184471,-74.00318325,11232,4,"[{'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'salvadoran', 'title': 'Salvadoran'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",[],59,0
856,Chipotle Mexican Grill,40.72607801,-73.90890603,11378,3.5,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'mexican', 'title': 'Mexican'}]","['pickup', 'delivery']",164,0
857,Tacombi,40.73112,-74.00272,10014,4,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'tacos', 'title': 'Tacos'}]",[],33,0
858,Citizens New York,40.75322752,-73.99939148,10001,2.5,"[{'alias': 'food_court', 'title': 'Food Court'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]",[],150,0
859,Port Liberte Wine and Deli,40.68612698,-74.07151401,7305,4,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",[],133,0
860,Getaway,40.73363,-73.95511,11222,5,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",['delivery'],124,0
861,Republic Restaurant & Lounge,40.6961031,-73.9340695,11221,5,"[{'alias': 'latin', 'title': 'Latin American'}]",[],153,0
862,Nat's on Bank,40.73691,-74.00389,10014,3.5,"[{'alias': 'newamerican', 'title': 'American (New)'}]",[],122,0
863,Native Noodles,40.74741,-73.9232,11104,3.5,"[{'alias': 'singaporean', 'title': 'Singaporean'}]","['pickup', 'delivery']",135,1
864,The Tasty Waffle Company - Waffle Bar,40.6851074,-73.9292082,11221,5,"[{'alias': 'waffles', 'title': 'Waffles'}]","['pickup', 'delivery']",119,0
865,The Bowl,40.71318784,-74.01167055,10007,4,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",[],125,0
866,Tim Blendz,40.638148,-73.953634,11210,5,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]","['pickup', 'delivery']",158,0
867,Adel's Halal Food,40.74514563,-73.97829928,10016,3,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'halal', 'title': 'Halal'}]",[],2,0
868,Yan Wo Dou Buninc,40.71718,-73.99742,10013,3,"[{'alias': 'chinese', 'title': 'Chinese'}]",[],86,0
869,Annie & Em?? Bakeshop,40.7401,-74.03134,7030,4.5,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'desserts', 'title': 'Desserts'}]",[],44,0
870,Chung Chun Kitchen,40.69314,-73.973,11205,3.5,"[{'alias': 'chinese', 'title': 'Chinese'}]",['delivery'],188,0
871,GFG Bakery Cafe,40.71025,-74.00561,10038,4,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'greek', 'title': 'Greek'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","['pickup', 'delivery']",105,0
872,MUD,40.72905,-73.98668,10003,4,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",[],109,1
873,Baraka Buffet Restaurant,40.81688,-73.94605,10039,4.5,"[{'alias': 'african', 'title': 'African'}, {'alias': 'buffets', 'title': 'Buffets'}]",[],172,0
874,Brooklyn Bodega Sub Hub,40.66224,-73.98529,11215,5,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'delis', 'title': 'Delis'}]",['delivery'],182,0
875,La Trafila,40.66838343,-73.99454769,11215,5,"[{'alias': 'pastashops', 'title': 'Pasta Shops'}]",[],97,0
876,Sabor Caribeno,40.69479,-73.93162,11221,4,"[{'alias': 'latin', 'title': 'Latin American'}]","['pickup', 'delivery']",153,0
877,Chuan Jiang Hu BBQ,40.64386521,-74.0011849,11220,4.5,"[{'alias': 'szechuan', 'title': 'Szechuan'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bbq', 'title': 'Barbeque'}]",['delivery'],31,0
