"","BoroName","LATITUDE","LONGITUDE"
"1508","Manhattan",40.715986,-73.996399
"1509","Manhattan",40.715411,-73.984556
"1510","Manhattan",40.714516,-73.981456
"1511","Manhattan",40.71325,-73.977907
"1512","Manhattan",40.713563,-73.978193
"1513","Manhattan",40.723834,-73.985035
"1514","Manhattan",40.723429,-73.988258
"1515","Manhattan",40.731525,-73.982282
"1516","Manhattan",40.733105,-73.981133
"1517","Manhattan",40.735304,-73.97953
"1518","Manhattan",40.734614,-73.978642
"1519","Manhattan",40.737346,-73.978044
"1520","Manhattan",40.737226,-73.979064
"1521","Manhattan",40.738963,-73.976856
"1522","Manhattan",40.749219,-73.970515
"1523","Manhattan",40.749211,-73.969341
"1524","Manhattan",40.750595,-73.968391
"1525","Manhattan",40.753602,-73.966189
"1526","Manhattan",40.753497,-73.967047
"1527","Manhattan",40.763024,-73.959317
"1528","Manhattan",40.757283,-73.963507
"1529","Manhattan",40.758493,-73.962623
"1530","Manhattan",40.764996,-73.957881
"1531","Manhattan",40.768014,-73.955691
"1532","Manhattan",40.768021,-73.95627
"1533","Manhattan",40.77285,-73.95215
"1534","Manhattan",40.772326,-73.952397
"1535","Manhattan",40.779036,-73.947634
"1536","Manhattan",40.781452,-73.945841
"1537","Manhattan",40.776262,-73.947031
"1538","Manhattan",40.7732,-73.949271
"1539","Manhattan",40.77115,-73.950765
"1540","Manhattan",40.771595,-73.950665
"1541","Manhattan",40.770601,-73.948311
"1542","Manhattan",40.768357,-73.952539
"1543","Manhattan",40.766662,-73.95404
"1544","Manhattan",40.7671,-73.953426
"1545","Manhattan",40.766868,-73.954025
"1546","Manhattan",40.76512,-73.955164
"1547","Manhattan",40.7849,-73.946288
"1548","Manhattan",40.785189,-73.946589
"1549","Manhattan",40.784504,-73.947414
"1550","Manhattan",40.782671,-73.948406
"1551","Manhattan",40.854695,-73.929955
"1552","Manhattan",40.834202,-73.944547
"1553","Manhattan",40.789307,-73.94616
"1554","Manhattan",40.79182,-73.944332
"1555","Manhattan",40.803386,-73.952176
"1556","Manhattan",40.802923,-73.952078
"1557","Manhattan",40.80419,-73.955667
"1558","Manhattan",40.775101,-73.953924
"1559","Manhattan",40.837042,-73.942939
"1560","Manhattan",40.800486,-73.94674
"1561","Manhattan",40.790278,-73.942834
"1562","Manhattan",40.805964,-73.940374
"1563","Manhattan",40.773091,-73.955382
"1564","Manhattan",40.843441,-73.939014
"1565","Manhattan",40.784343,-73.945008
"1566","Manhattan",40.735681,-73.993108
"1567","Manhattan",40.733521,-73.9875
"1568","Manhattan",40.72867,-73.9815
"1569","Manhattan",40.77354,-73.955293
"1570","Manhattan",40.842153,-73.935393
"1571","Manhattan",40.74548,-73.998178
"1572","Manhattan",40.763717,-73.984892
"1573","Manhattan",40.723352,-73.990536
"1574","Manhattan",40.812525,-73.937407
"1575","Manhattan",40.804445,-73.955732
"1576","Manhattan",40.801571,-73.961316
"1577","Manhattan",40.802483,-73.964064
"1578","Manhattan",40.793855,-73.970161
"1579","Manhattan",40.835774,-73.943867
"1580","Manhattan",40.820426,-73.955559
"1581","Manhattan",40.801006,-73.958942
"1582","Manhattan",40.834582,-73.945581
"1583","Manhattan",40.794031,-73.970033
"1584","Manhattan",40.793313,-73.967338
"1585","Manhattan",40.826715,-73.950488
"1586","Manhattan",40.79931,-73.966385
"1587","Manhattan",40.753353,-73.995985
"1588","Manhattan",40.811105,-73.958071
"1589","Manhattan",40.821187,-73.93605
"1590","Manhattan",40.777525,-73.986331
"1591","Manhattan",40.794706,-73.972165
"1592","Manhattan",40.709643,-74.016438
"1593","Manhattan",40.708452,-74.017108
"1594","Manhattan",40.768813,-73.958676
"1595","Manhattan",40.759881,-73.995767
"1596","Manhattan",40.706016,-74.006383
"1597","Manhattan",40.703985,-74.009351
"1598","Manhattan",40.713026,-73.984655
"1599","Manhattan",40.712858,-73.986483
"1600","Manhattan",40.723087,-73.979467
"1601","Manhattan",40.769003,-73.958667
"1602","Manhattan",40.720377,-73.97833
"1603","Manhattan",40.765902,-73.994861
"1604","Manhattan",40.744393,-73.996099
"1605","Manhattan",40.792115,-73.950469
"1606","Manhattan",40.793388,-73.949529
"1607","Manhattan",40.800239,-73.945174
"1608","Manhattan",40.800658,-73.946164
"1609","Manhattan",40.798439,-73.945847
"1610","Manhattan",40.807233,-73.939448
"1611","Manhattan",40.799248,-73.942829
"1612","Manhattan",40.725168,-73.975629
"1613","Manhattan",40.785346,-73.943024
"1614","Manhattan",40.787357,-73.941564
"1615","Manhattan",40.793212,-73.937282
"1616","Manhattan",40.797251,-73.938086
"1617","Manhattan",40.766086,-73.960501
"1618","Manhattan",40.790204,-73.951831
"1619","Manhattan",40.79133,-73.951025
"1620","Manhattan",40.802499,-73.933917
"1621","Manhattan",40.85707,-73.927983
"1622","Manhattan",40.841814,-73.935342
"1623","Manhattan",40.855098,-73.933524
"1624","Manhattan",40.841283,-73.939848
"1625","Manhattan",40.838253,-73.942061
"1626","Manhattan",40.738174,-73.981334
"1627","Manhattan",40.716474,-73.980305
"1628","Manhattan",40.859521,-73.931398
"1629","Manhattan",40.858472,-73.931579
"1630","Manhattan",40.844263,-73.940883
"1631","Manhattan",40.763614,-73.9623
"1632","Manhattan",40.843755,-73.939214
"1633","Manhattan",40.870861,-73.914343
"1634","Manhattan",40.791345,-73.96878
"1635","Manhattan",40.76172,-73.993809
"1636","Manhattan",40.768146,-73.985999
"1637","Manhattan",40.740017,-74.002919
"1638","Manhattan",40.754717,-73.968814
"1639","Manhattan",40.753183,-73.996624
"1640","Manhattan",40.746574,-74.004841
"1641","Manhattan",40.750422,-74.002006
"1642","Manhattan",40.73663,-73.978193
"1643","Manhattan",40.73544,-74.00591
"1644","Manhattan",40.747852,-74.003877
"1645","Manhattan",40.758213,-73.992386
"1646","Manhattan",40.792645,-73.96728
"1647","Manhattan",40.785,-73.973407
"1648","Manhattan",40.761582,-73.963805
"1649","Manhattan",40.760429,-73.994755
"1650","Manhattan",40.722239,-73.993466
"1651","Manhattan",40.724252,-73.978612
"1652","Manhattan",40.719632,-73.978409
"1653","Manhattan",40.726652,-73.999719
"1654","Manhattan",40.816135,-73.954403
"1655","Manhattan",40.853564,-73.937275
"1656","Manhattan",40.775272,-73.9824
"1657","Manhattan",40.722019,-73.977124
"1658","Manhattan",40.774115,-73.982693
"1659","Manhattan",40.773523,-73.981304
"1660","Manhattan",40.778881,-73.982553
"1661","Manhattan",40.788221,-73.971057
"1662","Manhattan",40.767572,-73.955697
"1663","Manhattan",40.715146,-73.996565
"1664","Manhattan",40.761414,-73.957551
"1665","Manhattan",40.769589,-73.951606
"1666","Manhattan",40.722416,-74.005119
"1667","Manhattan",40.723962,-73.991512
"1668","Manhattan",40.721685,-73.984017
"1669","Manhattan",40.757219,-73.966982
"1670","Manhattan",40.763257,-73.956198
"1671","Manhattan",40.77166,-73.950093
"1672","Manhattan",40.773534,-73.948714
"1673","Manhattan",40.777069,-73.946448
"1674","Manhattan",40.774431,-73.948371
"1675","Manhattan",40.769926,-73.951657
"1676","Manhattan",40.787354,-73.949994
"1677","Manhattan",40.759521,-73.965533
"1678","Manhattan",40.766333,-73.990441
"1679","Manhattan",40.715132,-74.007646
"1680","Manhattan",40.743288,-73.988472
"1681","Manhattan",40.787653,-73.974663
"1682","Manhattan",40.855587,-73.933088
"1683","Manhattan",40.852363,-73.937648
"1684","Manhattan",40.787216,-73.977196
"1685","Manhattan",40.772698,-73.981521
"1686","Manhattan",40.721506,-73.980825
"1687","Manhattan",40.770093,-73.960182
"1688","Manhattan",40.768887,-73.98858
"1689","Manhattan",40.717729,-73.979761
"1690","Manhattan",40.723484,-73.985531
"1691","Manhattan",40.716964,-73.988895
"1692","Manhattan",40.713104,-73.985512
"1693","Manhattan",40.767647,-73.985329
"1694","Manhattan",40.775826,-73.986528
"1695","Manhattan",40.797731,-73.939763
"1696","Manhattan",40.794504,-73.948728
"1697","Manhattan",40.763493,-73.956358
"1698","Manhattan",40.72106,-74.005098
"1699","Manhattan",40.739158,-73.98274
"1700","Manhattan",40.820098,-73.946484
"1701","Manhattan",40.801362,-73.957483
"1702","Manhattan",40.811943,-73.95003
"1703","Manhattan",40.812926,-73.949316
"1704","Manhattan",40.842671,-73.939367
"1705","Manhattan",40.801469,-73.960726
"1706","Manhattan",40.811627,-73.961497
"1707","Manhattan",40.824133,-73.948266
"1708","Manhattan",40.7454,-73.98457
"1709","Manhattan",40.746649,-73.983661
"1710","Manhattan",40.835995,-73.948494
"1711","Manhattan",40.767031,-73.982494
"1712","Manhattan",40.803446,-73.942238
"1713","Manhattan",40.766022,-73.981472
"1714","Manhattan",40.835476,-73.943611
"1715","Manhattan",40.833301,-73.941866
"1716","Manhattan",40.764058,-73.976838
"1717","Manhattan",40.766575,-73.982276
"1718","Manhattan",40.836276,-73.937214
"1719","Manhattan",40.799034,-73.962648
"1720","Manhattan",40.737619,-73.98055
"1721","Manhattan",40.796912,-73.96813
"1722","Manhattan",40.738307,-73.999353
"1723","Manhattan",40.785642,-73.978888
"1724","Manhattan",40.790852,-73.942721
"1725","Manhattan",40.8009,-73.9594
"1726","Manhattan",40.82172,-73.942595
"1727","Manhattan",40.811747,-73.949873
"1728","Manhattan",40.820522,-73.943463
"1729","Manhattan",40.749556,-73.972567
"1730","Manhattan",40.823443,-73.937994
"1731","Manhattan",40.823067,-73.937803
"1732","Manhattan",40.810744,-73.947291
"1733","Manhattan",40.775589,-73.983692
"1734","Manhattan",40.71673,-74.005671
