name,latitude,longitude,zipcode,url,rating
Circa Brewing,40.69165,-73.98603,11201,https://www.yelp.com/biz/circa-brewing-brooklyn-3?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
The Hut,40.6936600044545,-73.9844270724447,11201,https://www.yelp.com/biz/the-hut-brooklyn-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Cafe Katja,40.7177673,-73.990589,10002,https://www.yelp.com/biz/cafe-katja-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Xi’an Famous Foods,40.70919,-74.00934,10038,https://www.yelp.com/biz/xi-an-famous-foods-new-york-4?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Blue Ribbon Sushi Bar & Grill - Financial District,40.70803,-74.00785,10038,https://www.yelp.com/biz/blue-ribbon-sushi-bar-and-grill-financial-district-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,5.0
Gouie,40.718278877084515,-73.98814709999999,10002,https://www.yelp.com/biz/gouie-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,5.0
Gongo,40.72931309158747,-73.98886944263467,10003,https://www.yelp.com/biz/gongo-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,5.0
Trader Joe's,40.71771558949185,-73.96467994898558,11249,https://www.yelp.com/biz/trader-joes-brooklyn-3?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Bushwick Taco,40.681855,-73.958457,11238,https://www.yelp.com/biz/bushwick-taco-brooklyn-3?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Jeremy's Ale House- South Street Seaport,40.70766,-74.00205,10038,https://www.yelp.com/biz/jeremys-ale-house-south-street-seaport-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
19 @ Juku - Omakase,40.7146,-73.9995299,10013,https://www.yelp.com/biz/19-juku-omakase-new-york-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Jus' Bad Food,40.7581621389416,-73.9546883533254,10044,https://www.yelp.com/biz/jus-bad-food-manhattan?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Shelsky's of Brooklyn Appetizing & Delicateseen,40.689386,-73.9922942,11201,https://www.yelp.com/biz/shelskys-of-brooklyn-appetizing-and-delicateseen-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
The Broadway,40.69096,-73.92488,11221,https://www.yelp.com/biz/the-broadway-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Terry and Yaki,40.7673294649148,-73.9630373941956,10065,https://www.yelp.com/biz/terry-and-yaki-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Ampersand,40.7386178790617,-73.9834206895483,10010,https://www.yelp.com/biz/ampersand-new-york-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Dirty French,40.72183,-73.98719,10002,https://www.yelp.com/biz/dirty-french-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Mana,40.7314350650604,-74.1098740783875,07032,https://www.yelp.com/biz/mana-kearny-3?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
La Superior,40.71357,-73.96363,11211,https://www.yelp.com/biz/la-superior-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,3.5
The Hop Shop Brooklyn,40.6875,-74.00135,11231,https://www.yelp.com/biz/the-hop-shop-brooklyn-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Hungry Ghost,40.6860872,-73.9735729,11217,https://www.yelp.com/biz/hungry-ghost-brooklyn-3?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Fancy Nancy,40.6895502,-73.9554046,11205,https://www.yelp.com/biz/fancy-nancy-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Katagiri Japanese Grocery Store,40.76086,-73.96556,10022,https://www.yelp.com/biz/katagiri-japanese-grocery-store-new-york-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Lisa's Dumplings,40.7689469190942,-73.9824067136363,10019,https://www.yelp.com/biz/lisas-dumplings-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Honest,40.72887,-74.00082,10012,https://www.yelp.com/biz/honest-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,5.0
Supermoon Bakehouse,40.71991,-73.9872,10002,https://www.yelp.com/biz/supermoon-bakehouse-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Coffee Project New York | Fort Greene,40.6875927899466,-73.9792491098683,11217,https://www.yelp.com/biz/coffee-project-new-york-fort-greene-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
232 Bleecker,40.730195,-74.002577,10014,https://www.yelp.com/biz/232-bleecker-new-york-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Lutheran Halal Cafe,40.64804,-74.01783,11232,https://www.yelp.com/biz/lutheran-halal-cafe-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,3.5
DK PubLIC,40.75374,-73.93461,11101,https://www.yelp.com/biz/dk-public-long-island-city?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Daytime,40.71747,-73.94503,11211,https://www.yelp.com/biz/daytime-brooklyn-4?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Casa Della Mozzarella Italian Deli,40.85533,-73.88742,10458,https://www.yelp.com/biz/casa-della-mozzarella-italian-deli-bronx?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Essex Market,40.718056,-73.988081,10002,https://www.yelp.com/biz/essex-market-new-york-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Tsukushi,40.75414,-73.96648,10017,https://www.yelp.com/biz/tsukushi-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Sushi Uesugi,40.6560432255486,-74.0064066279496,11232,https://www.yelp.com/biz/sushi-uesugi-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Kingsland Restaurant and Bar,40.72796,-73.94219,11222,https://www.yelp.com/biz/kingsland-restaurant-and-bar-brooklyn-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,3.5
Yaki Taco,40.6882069659,-74.0177131541,10004,https://www.yelp.com/biz/yaki-taco-new-york-4?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,3.5
Joseph Leonard,40.7336021670705,-74.001675412843,10014,https://www.yelp.com/biz/joseph-leonard-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Bar Suzette,40.7422266626117,-74.0060796257015,10011,https://www.yelp.com/biz/bar-suzette-new-york-3?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Hop Lee Restaurant,40.71426,-73.99849,10013,https://www.yelp.com/biz/hop-lee-restaurant-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Le Fournil,40.727947,-73.988489,10003,https://www.yelp.com/biz/le-fournil-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Helen's,40.74029833,-74.00562667,10014,https://www.yelp.com/biz/helens-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Henry's Rooftop Bar,40.754799,-73.97314,10017,https://www.yelp.com/biz/henrys-rooftop-bar-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
As You Are,40.687901987667885,-73.98367965580849,11217,https://www.yelp.com/biz/as-you-are-brooklyn-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,3.5
Bellwether,40.74482,-73.95304,11101,https://www.yelp.com/biz/bellwether-long-island-city?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
New World Mall Food Court,40.7593304514751,-73.8291516155005,11354,https://www.yelp.com/biz/new-world-mall-food-court-flushing?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Cafe 22,40.75599,-73.98724,10036,https://www.yelp.com/biz/cafe-22-new-york-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Cervo's,40.7149,-73.99132,10002,https://www.yelp.com/biz/cervos-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Fiore Deli of Hoboken,40.74301,-74.03626,07030,https://www.yelp.com/biz/fiore-deli-of-hoboken-hoboken?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Three Jewels Cafe,40.72624,-73.99119,10003,https://www.yelp.com/biz/three-jewels-cafe-new-york-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Masa Empanadas,40.7117145,-73.9411645,11211,https://www.yelp.com/biz/masa-empanadas-brooklyn-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
John Brown BBQ,40.75263,-73.93676,11101,https://www.yelp.com/biz/john-brown-bbq-queens-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Manhatta,40.70800627689857,-74.00888226517013,10005,https://www.yelp.com/biz/manhatta-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Metro Cafeteria and Restaurant,40.66726611377347,-73.99685149106662,11232,https://www.yelp.com/biz/metro-cafeteria-and-restaurant-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,5.0
Hello Saigon,40.7289399955423,-74.0009501203895,10012,https://www.yelp.com/biz/hello-saigon-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Wu's Wonton King,40.7139415501646,-73.9899386554248,10002,https://www.yelp.com/biz/wus-wonton-king-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,3.5
&pizza,40.729798,-73.9926904,10003,https://www.yelp.com/biz/and-pizza-astor-place-new-york-3?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Lian Jiang Restaurant,40.7143117126122,-73.9938462769547,10002,https://www.yelp.com/biz/lian-jiang-restaurant-new-york-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Chef's Table at Brooklyn Fare,40.7561930774282,-73.9966090932068,10018,https://www.yelp.com/biz/chefs-table-at-brooklyn-fare-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Café Kitsuné New York,40.73505,-74.0059,10014,https://www.yelp.com/biz/caf%C3%A9-kitsun%C3%A9-new-york-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,3.5
Room 205,40.671208012514015,-73.98849523523684,11215,https://www.yelp.com/biz/room-205-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,5.0
Sazon de Mi Tierra,40.739636,-73.924512,11104,https://www.yelp.com/biz/sazon-de-mi-tierra-sunnyside-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Dante,40.72879,-74.00165,10012,https://www.yelp.com/biz/dante-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Daily Provisions,40.78229,-73.97873,10024,https://www.yelp.com/biz/daily-provisions-new-york-5?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Sabor Caribeno,40.69479,-73.93162,11221,https://www.yelp.com/biz/sabor-caribeno-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Gyrohouse NYC,40.7088103,-74.0108584,10003,https://www.yelp.com/biz/gyrohouse-nyc-new-york-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
The Meat Hook,40.716759,-73.9449381,11211,https://www.yelp.com/biz/the-meat-hook-brooklyn-4?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Bea,40.7591968,-73.9923361,10036,https://www.yelp.com/biz/bea-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Kettl,40.7296233,-73.95814229999999,11222,https://www.yelp.com/biz/kettl-brooklyn-3?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Brooklyn Lantern,40.7376268131285,-73.953510137326,11222,https://www.yelp.com/biz/brooklyn-lantern-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,3.5
Frying Pan Brooklyn,40.657524,-74.007809,11232,https://www.yelp.com/biz/frying-pan-brooklyn-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Skytown,40.6976048354338,-73.9360729407192,11206,https://www.yelp.com/biz/skytown-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
El Gran Castillo De Jagua,40.676993,-73.971981,11238,https://www.yelp.com/biz/el-gran-castillo-de-jagua-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Fort Defiance,40.67719,-74.01291,11231,https://www.yelp.com/biz/fort-defiance-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Wong Kwong Hop,40.735727,-73.88152,11373,https://www.yelp.com/biz/wong-kwong-hop-elmhurst?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Cesar's Empanadas,40.6851334,-73.977544,11217,https://www.yelp.com/biz/cesars-empanadas-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Sushi By Bae,40.73467,-73.98859,10003,https://www.yelp.com/biz/sushi-by-bae-new-york-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Gyrohouse NYC,40.7088103,-74.0108584,10003,https://www.yelp.com/biz/gyrohouse-nyc-new-york-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Mondo Lobster,40.678862,-73.9880208,11215,https://www.yelp.com/biz/mondo-lobster-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,1.0
The Meat Hook,40.716759,-73.9449381,11211,https://www.yelp.com/biz/the-meat-hook-brooklyn-4?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Bea,40.7591968,-73.9923361,10036,https://www.yelp.com/biz/bea-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Norikoh,40.7433,-73.99137,10010,https://www.yelp.com/biz/norikoh-new-york-8?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Kettl,40.7296233,-73.95814229999999,11222,https://www.yelp.com/biz/kettl-brooklyn-3?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Brooklyn Lantern,40.7376268131285,-73.953510137326,11222,https://www.yelp.com/biz/brooklyn-lantern-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,3.5
Frying Pan Brooklyn,40.657524,-74.007809,11232,https://www.yelp.com/biz/frying-pan-brooklyn-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Skytown,40.6976048354338,-73.9360729407192,11206,https://www.yelp.com/biz/skytown-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
El Gran Castillo De Jagua,40.676993,-73.971981,11238,https://www.yelp.com/biz/el-gran-castillo-de-jagua-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Fort Defiance,40.67719,-74.01291,11231,https://www.yelp.com/biz/fort-defiance-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Wong Kwong Hop,40.735727,-73.88152,11373,https://www.yelp.com/biz/wong-kwong-hop-elmhurst?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Cesar's Empanadas,40.6851334,-73.977544,11217,https://www.yelp.com/biz/cesars-empanadas-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Sushi By Bae,40.73467,-73.98859,10003,https://www.yelp.com/biz/sushi-by-bae-new-york-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Roberta's,40.71995520720623,-73.98304455197378,10002,https://www.yelp.com/biz/robertas-new-york-3?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,5.0
Bread and Salt,40.7435428136099,-74.0447338297963,07307,https://www.yelp.com/biz/bread-and-salt-jersey-city-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Social Drink and Food,40.759178,-73.995461,10036,https://www.yelp.com/biz/social-drink-and-food-new-york-5?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,3.5
Deploy Coffee,40.7454906,-73.957452,11109,https://www.yelp.com/biz/deploy-coffee-queens?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,5.0
Bluebird,40.66182,-73.96174,11225,https://www.yelp.com/biz/bluebird-brooklyn-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,3.5
